Gene1	Gene2	EdgeWeight
g22	g52	3.1242102131681238
g5	g52	3.1236471263286023
g3	g7	3.122328646453583
g16	g34	3.1212257037563678
g18	g6	3.1191363514270614
g38	g41	3.1175963180652464
g51	g46	3.1154738976672083
g47	g38	3.115473025895948
g18	g63	3.1057083687787634
g52	g5	3.1016391812161097
g45	g49	3.100494990792354
g2	g5	3.100484054978577
g19	g9	3.0968088809601086
g44	g40	3.096259044951995
g40	g36	3.091526414126628
g39	g1	3.0796043402902904
g57	g41	3.0789331471982986
g21	g11	3.076800311494764
g23	g5	3.0737178563925123
g17	g56	3.058402361557163
g47	g9	3.0410333699527152
g42	g23	3.038376437971687
g40	g24	3.0305145112869902
g28	g5	3.026612680135252
g27	g15	3.0143823483645713
g9	g17	3.012557753284384
g60	g40	3.0091173398099533
g10	g58	3.0012121702047523
g15	g30	3.0005042355154936
g19	g63	2.9996700930428184
g30	g60	2.9946399967202235
g26	g53	2.994345382917836
g55	g2	2.9916127750715025
g49	g58	2.98922063402733
g31	g34	2.9883434729181912
g10	g39	2.9824968762887973
g41	g57	2.9770018568431365
g25	g46	2.9681962747726685
g46	g31	2.965269508309464
g14	g21	2.961293752151203
g26	g55	2.954579917256328
g39	g21	2.9505739238050483
g44	g17	2.9487789059847374
g27	g59	2.948201677511203
g56	g33	2.9454322245532345
g18	g52	2.9441006687638342
g12	g8	2.940796569883072
g20	g45	2.9273738539811625
g21	g44	2.9218279991305818
g43	g56	2.9215023483825764
g58	g45	2.917123375345397
g28	g52	2.9156848533898456
g46	g12	2.915375653469701
g31	g7	2.9116258938175004
g22	g23	2.907377507412244
g40	g38	2.899792688682678
g40	g13	2.892417333927175
g61	g1	2.8877180623329153
g48	g23	2.88645318050793
g1	g55	2.884167357493665
g34	g6	2.8811779708308767
g6	g9	2.8793904826110936
g45	g48	2.8785148504820013
g37	g29	2.876760818393062
g36	g25	2.876245721677964
g41	g26	2.8702272637196877
g55	g39	2.868607764784326
g50	g57	2.862811157279232
g5	g33	2.8511528216392845
g2	g55	2.8508641077254504
g9	g47	2.848262126490912
g6	g60	2.8479113559830296
g37	g44	2.8471584190399257
g44	g18	2.845724993686152
g16	g53	2.82995746648283
g21	g34	2.82785878792848
g11	g6	2.8263559462001804
g63	g34	2.8262862468565344
g7	g56	2.8247640153157585
g10	g50	2.8224145253698176
g62	g22	2.8172242345654146
g37	g50	2.802381830564181
g43	g10	2.8021885266999584
g61	g55	2.7962277941068714
g40	g20	2.7960617841855107
g59	g14	2.7953648094122854
g3	g31	2.793686962440149
g20	g61	2.7876146749787303
g63	g26	2.7857339077128733
g32	g6	2.7682555603845405
g41	g16	2.766805849310441
g40	g43	2.7537665445820587
g15	g50	2.7528196752875354
g51	g47	2.74845580039904
g44	g24	2.7439134368216864
g59	g39	2.7330383730660923
g44	g47	2.7314588002365454
g4	g24	2.7263922588307343
g1	g9	2.7255148550059483
g24	g43	2.7234543953132797
g62	g17	2.721621123118826
g62	g47	2.71851609409961
g6	g55	2.7096971081382866
g53	g46	2.701856898685812
g19	g48	2.699280435328796
g10	g1	2.6966884451150412
g15	g37	2.695832793036736
g55	g45	2.694421900055453
g11	g19	2.6925420567708493
g40	g48	2.686863963839406
g56	g52	2.6853577047621733
g29	g41	2.6828809993890665
g48	g45	2.6826963729886533
g43	g45	2.6794890745127176
g63	g33	2.6781045479501318
g10	g14	2.6777302679615467
g45	g26	2.671393148581497
g21	g58	2.6707217308711324
g17	g48	2.6693947316107685
g40	g45	2.668436419027034
g40	g63	2.66192432748158
g26	g63	2.6587050707006137
g16	g62	2.658642307738189
g63	g56	2.6522466866825383
g26	g48	2.640353765317688
g14	g43	2.637442094297104
g31	g63	2.63655375791015
g11	g41	2.634361148043519
g15	g12	2.632783010728061
g8	g49	2.621831961559669
g63	g21	2.6202169602062706
g20	g63	2.6152558977060414
g52	g25	2.611535994595565
g17	g55	2.609280126202537
g17	g6	2.6075188836629075
g36	g7	2.6032535998667843
g19	g27	2.598235422244779
g58	g39	2.5952623945051534
g15	g27	2.58992651987239
g22	g38	2.5866591118587974
g40	g19	2.585782326438518
g17	g49	2.5855828127992533
g30	g57	2.57786887386716
g44	g14	2.5735507988005106
g61	g62	2.5718055875334804
g12	g61	2.569372972724873
g0	g44	2.5646228446639223
g57	g18	2.563679426310532
g22	g43	2.5608243361040266
g25	g36	2.5552785635838733
g14	g9	2.550000690230714
g44	g20	2.5432977217836914
g56	g8	2.542720702552299
g64	g33	2.541444435644073
g41	g19	2.5299966814939485
g15	g13	2.52996920264954
g2	g40	2.5271441376113977
g38	g44	2.52659086742711
g28	g40	2.5227628564799516
g3	g19	2.5141175143325944
g49	g33	2.5133184383951743
g27	g19	2.5108343330434586
g55	g44	2.5098575211381067
g51	g35	2.500045695312169
g43	g5	2.4995971604507607
g19	g56	2.4994904893710785
g46	g19	2.4986108662181983
g59	g2	2.4849872018228134
g48	g2	2.4829372782825283
g6	g45	2.477679832042881
g21	g56	2.475426739366483
g14	g10	2.4749780415949765
g46	g53	2.4737836249699208
g16	g26	2.473253474900432
g7	g34	2.4725157597642213
g12	g51	2.4709646208892337
g63	g30	2.466235362463083
g16	g60	2.4655812478366954
g31	g38	2.4635412795479947
g23	g60	2.45933190206571
g36	g59	2.4567314988862186
g36	g40	2.448343961515376
g25	g14	2.444140400204929
g58	g64	2.4435809013471514
g39	g52	2.442856597114082
g9	g18	2.4398176797450795
g22	g8	2.4392592132279947
g36	g8	2.438975569562768
g38	g14	2.4355988145175926
g22	g50	2.432851755197785
g48	g11	2.4308683737521704
g57	g48	2.4255617921454635
g64	g27	2.425486030657225
g15	g51	2.4234396713970354
g43	g24	2.4214581622152807
g64	g4	2.409268247346709
g3	g48	2.4017937053326985
g30	g33	2.3987742194995447
g57	g16	2.395477590387809
g2	g21	2.3911213410314742
g0	g23	2.3889726841284302
g13	g38	2.386892753518329
g18	g34	2.386038181077205
g26	g62	2.385582547012559
g53	g20	2.382509392414216
g44	g57	2.379688005662364
g11	g46	2.3775327807754465
g57	g45	2.365588952231917
g33	g64	2.3644880501250363
g26	g31	2.3638952059352594
g19	g26	2.3603961844765533
g29	g59	2.3598757719073924
g37	g63	2.3596264963810225
g43	g40	2.359182752400152
g16	g41	2.357452550499658
g19	g23	2.3557419482004214
g4	g52	2.348654514137389
g39	g9	2.348510477901631
g9	g59	2.344995808261812
g62	g20	2.3416404299364904
g12	g7	2.3365406897368444
g14	g48	2.3355488511555897
g10	g5	2.333836927082355
g55	g37	2.3338135536039943
g8	g59	2.332504452527435
g56	g9	2.329082401381056
g45	g38	2.325820402458313
g35	g3	2.320532206989435
g51	g52	2.315376112986164
g15	g57	2.3136360513148984
g50	g34	2.311582163329704
g48	g30	2.310317601200287
g36	g31	2.309035178538099
g6	g10	2.307440621020534
g46	g40	2.303272997800549
g11	g8	2.301955330375343
g22	g63	2.3018310024024737
g13	g63	2.300489090873268
g6	g31	2.29867245118356
g27	g32	2.2940361977094645
g22	g51	2.293602019920685
g33	g0	2.2932253319114317
g43	g27	2.292119245210046
g59	g35	2.2918546247111697
g51	g13	2.289708045272586
g28	g50	2.2887397908543194
g54	g55	2.2818400151549043
g54	g37	2.281838509228004
g54	g19	2.2815524822730686
g45	g8	2.2799608838563348
g32	g49	2.277289302708446
g26	g57	2.271927050343004
g27	g51	2.2702789556244896
g39	g24	2.268837697658551
g10	g62	2.2670730945531967
g43	g16	2.2648818208716275
g22	g30	2.26485598558052
g34	g56	2.2640830854526173
g26	g43	2.262193734001501
g31	g18	2.2619741526386545
g4	g43	2.261360317619582
g48	g35	2.26125490989552
g58	g49	2.260365030411668
g7	g15	2.2584491639115067
g16	g52	2.2578460055006837
g44	g21	2.2569527123101816
g60	g23	2.2565932981604124
g16	g17	2.255880863823825
g31	g52	2.2556890222294603
g46	g9	2.255413405894126
g14	g8	2.2512167177075826
g6	g35	2.2502553498298745
g51	g25	2.2488690876288184
g13	g19	2.2483652076092326
g20	g29	2.238311828744243
g48	g4	2.235966393874768
g40	g39	2.235615440093204
g17	g43	2.2335691358105247
g16	g18	2.232141544483944
g2	g44	2.2318433098970387
g44	g45	2.231502720261457
g34	g58	2.2307719167187585
g15	g4	2.230569864617112
g5	g23	2.228827560025922
g20	g34	2.226832757521996
g11	g21	2.2255880183579317
g28	g58	2.223817800634598
g16	g38	2.2206160538546604
g28	g9	2.2078318986716847
g64	g56	2.2074529896594544
g48	g64	2.207361934602736
g3	g6	2.2057861729576946
g36	g16	2.2000196727376418
g7	g5	2.1998876172452437
g21	g13	2.19938060278022
g48	g9	2.1932494801721134
g20	g7	2.1930971290994483
g55	g51	2.1915881024202157
g57	g50	2.188071590893684
g12	g4	2.182627502483931
g25	g16	2.1819813375742303
g41	g55	2.1761212460547803
g53	g29	2.168953549844128
g22	g5	2.168723118906025
g29	g18	2.1686592167534595
g40	g60	2.1650975548534537
g22	g6	2.162986789621401
g42	g39	2.1623681469792
g10	g38	2.1603211228386363
g44	g13	2.16028320708859
g35	g10	2.158697431993939
g63	g15	2.1528299116841803
g22	g19	2.1518591272612357
g25	g26	2.1505902820847624
g53	g36	2.1457150831014946
g24	g25	2.14565522625348
g8	g36	2.144666752100904
g61	g44	2.139329710148603
g57	g14	2.1335734639355617
g42	g51	2.1315812897432065
g29	g47	2.1305104372833688
g23	g48	2.1296731436515226
g49	g21	2.1247981328073884
g16	g13	2.118216676590726
g64	g35	2.118127314484742
g45	g1	2.1179662486210766
g17	g30	2.1177482196215496
g17	g26	2.1118793164771907
g38	g35	2.1115785199136616
g32	g9	2.11129671079944
g63	g55	2.1095680720259566
g14	g6	2.108681205043056
g36	g43	2.1083115319867702
g32	g64	2.107828458721383
g54	g23	2.106202995156921
g10	g23	2.10261461262872
g11	g30	2.0993403002343687
g2	g17	2.0982136799329183
g63	g11	2.098104791554971
g21	g39	2.0960950315593703
g20	g50	2.09438386429016
g30	g15	2.0924351328685944
g22	g37	2.092123534353628
g11	g42	2.0897727450232293
g48	g59	2.085636343460904
g2	g16	2.083245789748617
g64	g30	2.083201246207952
g4	g44	2.0830549521817656
g8	g22	2.0822530296109654
g50	g12	2.079090278571262
g26	g10	2.077586947106957
g46	g25	2.0760716418372205
g45	g61	2.073089596047894
g43	g55	2.0713771961557
g57	g6	2.0687463232907866
g14	g23	2.06831653930882
g53	g49	2.065400755148232
g25	g51	2.0641080076838225
g3	g63	2.0626901591872158
g59	g43	2.05978756458724
g16	g36	2.0597774277460696
g37	g47	2.059104585822759
g27	g60	2.058418945173549
g15	g44	2.0582487226771082
g17	g23	2.054644329485359
g61	g29	2.0528315089477567
g44	g15	2.049808487799881
g11	g54	2.0486630748781067
g15	g53	2.0476548936903627
g20	g38	2.0465276876654226
g11	g37	2.04571310928534
g6	g16	2.044623263775726
g40	g33	2.044434338410169
g29	g31	2.043639796259648
g33	g34	2.0432515478628948
g54	g53	2.036867842848808
g7	g18	2.035025207877688
g7	g9	2.029950044878176
g54	g24	2.028891567996417
g2	g33	2.026157116953761
g32	g38	2.019435746593222
g15	g40	2.0121585735111696
g44	g5	2.011986639659738
g49	g64	2.01004811658828
g48	g26	2.0080383878035533
g55	g10	2.0041441063519154
g29	g44	2.0031262420335545
g31	g45	2.0027878287337706
g56	g20	1.9996668359474417
g53	g14	1.997862826977944
g8	g26	1.993323024174146
g17	g8	1.9900112278493982
g54	g6	1.9887397618967315
g63	g54	1.9825307491322823
g35	g55	1.982226054272436
g55	g63	1.9786292755366135
g51	g57	1.977213304504356
g5	g42	1.974499483923556
g15	g34	1.9736570454173776
g46	g59	1.972352810509086
g21	g14	1.970450810106771
g25	g21	1.970268971436296
g57	g15	1.969503226489747
g31	g25	1.9658514747299096
g38	g60	1.965459163954308
g33	g21	1.9650908868580947
g11	g51	1.9629940218816853
g4	g60	1.959822244588628
g14	g50	1.9584516836073529
g50	g53	1.9544008294537356
g21	g45	1.9538351838672048
g18	g15	1.953805610066004
g11	g48	1.952281872943018
g64	g38	1.951565112560241
g19	g35	1.948308202049524
g57	g55	1.9463417525156388
g62	g36	1.9408590729341348
g35	g57	1.9391771488497158
g1	g22	1.9390225778687382
g46	g35	1.9364397079192532
g33	g31	1.9348010053245768
g26	g33	1.9344276716605715
g9	g2	1.931544852455631
g12	g38	1.93084252524361
g47	g63	1.9306019462321005
g1	g31	1.9304183710358025
g7	g13	1.9267878932834388
g44	g59	1.9267011078382412
g52	g14	1.9259891111263097
g5	g37	1.9237114960454869
g48	g20	1.909562193857728
g53	g50	1.9084545019914747
g53	g5	1.9054688971741711
g30	g12	1.9019446844561447
g27	g21	1.9003553207307504
g50	g31	1.89609972888796
g61	g35	1.8944978622151167
g4	g19	1.8903709192526699
g19	g46	1.8847244131433971
g47	g8	1.8846272744446468
g2	g25	1.881111626096836
g49	g39	1.8805728051609465
g54	g10	1.8794573620041648
g46	g11	1.8787973280610968
g49	g42	1.87710746812244
g55	g56	1.872651364480672
g53	g23	1.8723677906612144
g8	g53	1.8673193007375075
g15	g3	1.8668591948527864
g6	g39	1.86670955281158
g21	g23	1.8654132784756183
g12	g50	1.8639011896636897
g51	g1	1.862655595380926
g17	g50	1.8591196891159585
g33	g17	1.8565174791085437
g56	g62	1.8531439731713168
g62	g30	1.851036357002892
g42	g33	1.8502794275069292
g38	g7	1.8486999013036507
g47	g21	1.8473002861986647
g18	g21	1.84643545539998
g37	g62	1.8460794176181263
g9	g16	1.8457742358635187
g15	g33	1.8452457256552224
g1	g53	1.8421088986350485
g43	g38	1.8419110865601247
g44	g11	1.8419014594237144
g16	g25	1.841599358926264
g35	g48	1.840743829185344
g36	g19	1.839293778654686
g23	g63	1.836320881889804
g59	g56	1.8341243308732689
g58	g34	1.819698530528589
g16	g44	1.8195053825440817
g44	g42	1.8173885934210072
g27	g26	1.8157247380813428
g16	g47	1.813575270572924
g64	g2	1.812206878317281
g44	g29	1.8118710591669056
g56	g37	1.81082084874348
g33	g35	1.8101471529591149
g3	g57	1.8091459415132811
g39	g42	1.8024455832173685
g29	g23	1.802166879635417
g55	g36	1.79822999208161
g23	g9	1.7975411212474532
g16	g21	1.7975162596689704
g49	g3	1.7971400160893705
g38	g52	1.796320944056066
g29	g10	1.7939842959489285
g51	g26	1.7906790739719405
g35	g11	1.789394249389759
g21	g47	1.7892347855003845
g40	g41	1.787216199584184
g55	g18	1.7858912794360589
g37	g20	1.7818929433583848
g34	g44	1.7800538485479225
g31	g56	1.7797057240588057
g0	g46	1.7794049830798893
g63	g40	1.778828274992187
g14	g44	1.7754422245215682
g27	g16	1.7751508384679475
g8	g17	1.7735298506283477
g22	g15	1.772581777994831
g37	g36	1.7709502381172668
g4	g6	1.7702213775304767
g13	g2	1.7691655126918056
g60	g15	1.7666288317738748
g45	g6	1.766319848303298
g41	g49	1.765868384261002
g26	g59	1.7654016787193627
g14	g55	1.7653918183844919
g48	g46	1.7650587728955949
g9	g5	1.764074762477685
g4	g42	1.7616503558513907
g33	g27	1.7606474045002014
g49	g45	1.7584384298731897
g10	g63	1.7562669818314611
g28	g4	1.7528843294549032
g9	g29	1.7518167030035223
g21	g16	1.7516735833382884
g19	g11	1.7509472526540883
g9	g58	1.7456096870541795
g3	g34	1.7436364247647596
g53	g51	1.7429235328702275
g34	g62	1.7427431728913907
g26	g34	1.7426343249569218
g4	g1	1.7383519974402768
g20	g23	1.7358221717888762
g45	g34	1.7346891391500976
g25	g35	1.734386343856953
g7	g38	1.7334437290716282
g57	g44	1.7329277113470405
g18	g43	1.7320975446904907
g39	g6	1.731400774288122
g20	g24	1.730272112776806
g21	g1	1.7284811778984266
g45	g63	1.728468888984755
g30	g55	1.7266871354544104
g51	g37	1.7258893995059037
g61	g58	1.7249738970019242
g32	g21	1.7166994436853598
g44	g62	1.7159969839745608
g53	g13	1.7144678847281796
g57	g29	1.7129833468238516
g61	g10	1.7122133598256652
g1	g57	1.7074808904652834
g58	g35	1.7021425218947452
g56	g53	1.6970150077285424
g52	g15	1.696602817456857
g29	g22	1.6909397188917985
g31	g6	1.6901338990205217
g36	g48	1.687283237739658
g57	g17	1.6870296504326314
g2	g9	1.685561640777916
g28	g43	1.6821650260553005
g24	g35	1.678797660421535
g21	g41	1.668747434623962
g37	g46	1.6684054876457801
g4	g16	1.6682209784927062
g6	g61	1.6672820483176078
g61	g60	1.6661602444011483
g2	g61	1.663891973363719
g61	g5	1.6632805017706254
g34	g38	1.6598455758358512
g10	g41	1.6571854067353662
g16	g37	1.6568316705868895
g14	g5	1.6551249149643228
g9	g38	1.654647823280495
g60	g58	1.6525728203214958
g30	g21	1.6511612824868909
g22	g7	1.6507364762018313
g51	g15	1.6507269916598206
g45	g7	1.6504440213153306
g58	g5	1.6485550181872772
g12	g49	1.6482260380849272
g15	g29	1.646356822266252
g62	g56	1.6427663210112302
g49	g29	1.6410682881907668
g6	g4	1.6387611083427158
g44	g12	1.633772783400829
g21	g46	1.6294860619612013
g45	g44	1.6284350882736371
g28	g19	1.6237262321308872
g44	g26	1.6236481409799552
g57	g39	1.622395245221633
g39	g44	1.6220795631959548
g62	g38	1.6203661386922796
g1	g64	1.619021313778429
g22	g56	1.6166010600748877
g5	g34	1.615571187603028
g3	g42	1.610755202499846
g50	g64	1.6081561805878073
g46	g10	1.6075745821144485
g42	g49	1.6068330660426415
g37	g61	1.6064244576959257
g57	g30	1.6055434402094986
g43	g58	1.605003131368408
g17	g1	1.6036866541612889
g46	g62	1.6035027190667792
g57	g51	1.6032307128338643
g61	g56	1.6028873485905355
g8	g41	1.5999968475497697
g11	g61	1.5985862174716772
g62	g52	1.5900325355039486
g50	g39	1.5895170961462586
g3	g25	1.585498859188991
g42	g11	1.5835995006842716
g29	g25	1.58327339296936
g32	g63	1.5820450313682473
g7	g24	1.5805578260510282
g14	g24	1.579845795157195
g15	g24	1.5782724184849781
g45	g9	1.5755221609976158
g10	g60	1.5754983484607008
g12	g3	1.5714113512739896
g28	g60	1.5700823479796626
g3	g15	1.5635621940745847
g24	g3	1.5617779898572046
g48	g53	1.5596530238351836
g53	g47	1.556654378816532
g29	g1	1.5552133850573722
g55	g7	1.5530876443656547
g52	g26	1.5504840518620533
g52	g58	1.547641896783135
g12	g19	1.546962785247301
g29	g15	1.5445153298256498
g1	g14	1.5429758715136317
g38	g50	1.5429107964253177
g5	g64	1.5415164910423236
g56	g57	1.5412725893624135
g2	g60	1.5412263631080592
g29	g53	1.5400736868088325
g19	g45	1.5382120315080818
g7	g8	1.5381011182445845
g49	g9	1.5379222563671149
g45	g15	1.5338913554935174
g43	g4	1.5334266881291423
g43	g9	1.5316762382521978
g39	g8	1.5300191906352687
g55	g54	1.529147077067071
g8	g46	1.5265267335990766
g13	g61	1.5263970902463844
g39	g57	1.5246688694512531
g26	g4	1.5245051465732629
g29	g36	1.5241661410256118
g25	g29	1.5241399772882742
g32	g26	1.5240740128164811
g62	g13	1.5201579865281454
g1	g27	1.5184637776364922
g11	g23	1.5169917781979003
g31	g33	1.512450259934316
g59	g52	1.5100469220436796
g33	g32	1.5097396066491462
g14	g54	1.5093710257356374
g19	g31	1.5086007820002592
g48	g36	1.5073035826126815
g6	g36	1.5062925314574545
g45	g50	1.5062597583603112
g30	g53	1.5058399954148012
g59	g51	1.5056620849170967
g17	g54	1.5039089498491085
g29	g46	1.5024852722204636
g50	g59	1.500034359820302
g25	g61	1.4988703969494372
g9	g1	1.4959230319593606
g12	g35	1.4948520218279062
g54	g26	1.4919110687184896
g37	g41	1.4909036264901503
g11	g29	1.4867339334528753
g37	g25	1.4838388207596318
g8	g33	1.4829391949582098
g30	g37	1.481356358142791
g29	g4	1.4805442092820085
g27	g50	1.4755841735084891
g8	g44	1.4737201300772014
g24	g31	1.4733071064166632
g34	g50	1.4700522191869418
g64	g5	1.4686924396165664
g26	g58	1.468130737703048
g64	g21	1.4677967061107162
g35	g40	1.4617868901116955
g4	g63	1.4606951899957366
g53	g62	1.4589995217651397
g18	g58	1.4588132556801177
g9	g22	1.4570198041751539
g8	g23	1.4558640710721964
g55	g34	1.4533199541166968
g38	g33	1.4529879704426492
g22	g64	1.452080331301388
g30	g38	1.4507189175456252
g48	g29	1.4498508974597537
g11	g25	1.44924483810634
g24	g44	1.4488918325124032
g53	g8	1.4486914183896116
g57	g20	1.4476738552667856
g21	g57	1.4472693559858187
g49	g53	1.4469523466431329
g39	g53	1.446062239382928
g58	g22	1.4454956226071984
g50	g28	1.4426195253261989
g52	g1	1.4425792616769417
g18	g45	1.4396049216858715
g1	g49	1.4386510947865412
g50	g49	1.4380448793861793
g16	g59	1.4379815244719896
g53	g55	1.4363893443675686
g31	g19	1.4350401390738183
g59	g5	1.4335216827059007
g55	g41	1.4307920507872691
g61	g3	1.4298031562753528
g44	g41	1.4292703042794643
g17	g7	1.4262687568214534
g12	g45	1.4231743756088926
g61	g16	1.4229553392333218
g41	g30	1.4228966649684172
g23	g15	1.4200716073750266
g9	g3	1.4193767837601714
g45	g42	1.4170818847221691
g46	g43	1.4155510374291738
g40	g3	1.4137411556736972
g26	g5	1.4137337939476031
g60	g24	1.4117232406881135
g34	g16	1.411012866532552
g51	g33	1.4100961340833158
g36	g33	1.4088424801165116
g35	g9	1.4041758590344189
g3	g60	1.4036858213223862
g5	g32	1.4017239535546042
g9	g33	1.3999127418099024
g16	g28	1.3987759803609623
g9	g7	1.3983347266724104
g62	g41	1.397487900375414
g20	g49	1.3956340781656469
g25	g53	1.3952326153008612
g53	g1	1.3946887776172867
g54	g64	1.3943298001575322
g49	g43	1.3892555042387271
g21	g29	1.3875894848251429
g44	g19	1.386805340558403
g46	g64	1.3847285286606137
g29	g14	1.3777719233827883
g51	g55	1.3775346702495743
g5	g48	1.3743363375519706
g34	g61	1.3742432309375552
g26	g51	1.3737200126203668
g60	g17	1.3730101469127354
g57	g38	1.3724718835677392
g28	g6	1.3717844933324803
g13	g50	1.3717056922724276
g40	g49	1.3716228360426903
g55	g46	1.3685247177255586
g61	g25	1.368190009216665
g11	g60	1.3680185769530415
g30	g24	1.3668305285696916
g61	g40	1.3654092145369074
g46	g7	1.3650040601219124
g33	g26	1.3647511340727996
g26	g16	1.361563213124479
g59	g45	1.3589539946706701
g29	g0	1.3587943450455746
g55	g25	1.355431315298811
g6	g49	1.3546083962252689
g50	g40	1.35402051969372
g9	g63	1.3537547483944423
g10	g3	1.3516646539555563
g37	g33	1.3507683925453735
g24	g49	1.3488697386231792
g37	g16	1.3478439291842317
g62	g34	1.3462563940072996
g61	g37	1.3457984547524808
g9	g25	1.3442763682626049
g49	g24	1.3431025119954088
g56	g60	1.3430041699465316
g20	g1	1.3410675400294407
g27	g25	1.3408912010287466
g19	g40	1.3381460158767842
g2	g23	1.3371883079957227
g58	g56	1.336176246544062
g34	g64	1.3350762631515924
g5	g19	1.3344669157678832
g7	g33	1.3314570738947091
g20	g19	1.3306909513467824
g55	g28	1.3299902643908177
g16	g2	1.3292293391947818
g42	g62	1.3273035742010484
g57	g21	1.325995352949223
g34	g55	1.325546270583703
g33	g28	1.3237044512474858
g22	g34	1.3213647213761652
g63	g36	1.319890744343557
g20	g5	1.3150764846828435
g6	g27	1.3141158777350177
g32	g58	1.3116112570494536
g25	g52	1.3112456437176614
g15	g35	1.310966902604246
g58	g24	1.310860013898987
g25	g62	1.3105373531085591
g62	g51	1.3091765793061825
g44	g9	1.3090174270081083
g32	g3	1.3089593731044906
g53	g22	1.3073165124620156
g31	g27	1.3049959968265576
g10	g45	1.304703034708031
g64	g58	1.3034096084741649
g7	g41	1.3032003435644641
g42	g52	1.3021017990882926
g6	g21	1.3019361127954143
g48	g22	1.3019326635083102
g30	g62	1.3000004116680344
g60	g33	1.2995426664734335
g10	g24	1.2985697983035431
g22	g2	1.297403430302455
g39	g11	1.2956331023765766
g11	g39	1.2919805684377008
g40	g42	1.2913273078206
g23	g12	1.2911523995002367
g30	g35	1.2892972204040367
g31	g42	1.2856895902125494
g49	g52	1.2851007294482006
g13	g26	1.2849380352030746
g63	g31	1.2834900694958549
g47	g26	1.2825594103961484
g21	g18	1.2799514484590686
g11	g58	1.2797901132016951
g21	g12	1.2793050247384734
g40	g35	1.277718195687655
g58	g1	1.2775032477290262
g34	g21	1.2774373202623122
g14	g58	1.274519699644638
g8	g35	1.2740317629859208
g44	g2	1.2729932534439552
g62	g4	1.2699334967275069
g25	g0	1.2648333846202622
g56	g10	1.2645964098817328
g30	g44	1.2629808461047969
g49	g15	1.262542918607062
g57	g11	1.2622123617598051
g44	g22	1.2594050350383332
g41	g48	1.258647301077403
g39	g43	1.258637306599294
g44	g23	1.2579817578675356
g35	g5	1.2566538475415667
g53	g2	1.255214408038477
g4	g46	1.2549295538746836
g39	g60	1.2518544707988966
g34	g39	1.25108055130013
g63	g35	1.2493715955285585
g62	g14	1.2488225800688673
g1	g51	1.2464144611844925
g44	g51	1.2459512329789355
g35	g64	1.2456781527142171
g37	g38	1.244045725568397
g48	g13	1.243964423515064
g0	g9	1.2429444584622344
g25	g33	1.2424600822502276
g28	g0	1.2401159550143892
g41	g6	1.235846691238498
g37	g51	1.2321093010163502
g54	g45	1.231676530389778
g56	g44	1.2305344434464809
g17	g63	1.2292497929240478
g40	g52	1.2282773695210258
g49	g35	1.2270421458278238
g29	g51	1.2270413938578386
g27	g23	1.225817977962945
g60	g27	1.2254147629797163
g23	g43	1.224900215417584
g25	g58	1.224466969166848
g8	g3	1.2219629454291536
g36	g21	1.2200544376236746
g64	g52	1.2194825155185751
g30	g49	1.2181811203521502
g39	g61	1.2175721847023377
g59	g3	1.2128444780518493
g4	g23	1.2127310584789257
g25	g27	1.212264408105523
g46	g48	1.2106002013094148
g24	g7	1.2095978192025678
g27	g7	1.2093416381030644
g23	g37	1.2089889814973551
g16	g29	1.2076411860671497
g45	g21	1.2064714276667494
g23	g26	1.2059987513616175
g58	g33	1.2058902285867552
g64	g1	1.2057398712298049
g34	g43	1.201679069252213
g57	g25	1.2004353875045903
g47	g15	1.2001189815272328
g3	g16	1.198213042630179
g10	g25	1.1952093720039454
g27	g24	1.1945204618824852
g33	g43	1.1937914062407136
g37	g5	1.1933825740717297
g33	g7	1.1930918721875692
g60	g63	1.19264946260723
g33	g60	1.1921984661238352
g46	g34	1.1917795675712803
g7	g16	1.1912802948720915
g2	g8	1.1903859535692811
g18	g61	1.186454363525394
g32	g4	1.185504845089423
g2	g53	1.1838271821624986
g64	g48	1.1810382053013502
g53	g33	1.1805492491685703
g33	g57	1.1799154001184595
g45	g60	1.1797553516414399
g62	g45	1.1789595043653045
g3	g24	1.177489175944323
g58	g6	1.1765426212247052
g30	g52	1.1731150656407499
g3	g52	1.1726358037790332
g15	g2	1.172216405036924
g25	g23	1.1712281655009942
g43	g44	1.1705310157447348
g16	g1	1.1703395779550099
g15	g41	1.1694246034396067
g11	g56	1.1687468557050478
g61	g4	1.1683741904449996
g59	g38	1.1676629825804534
g62	g53	1.1662171123780556
g42	g35	1.1653714984324026
g51	g18	1.1641040922563877
g17	g39	1.1633452589467268
g7	g58	1.1628476911525931
g11	g63	1.1614543529382009
g49	g5	1.1613759676222462
g43	g29	1.1600004268956399
g37	g6	1.1564260476708794
g6	g32	1.156298673304975
g26	g23	1.1554030134397624
g62	g44	1.1553580550137401
g0	g64	1.154695607999437
g11	g38	1.1542652989956064
g29	g50	1.1522046747039656
g6	g58	1.151248842613842
g33	g37	1.150737359389462
g34	g20	1.150661321027764
g54	g62	1.1499276572110022
g2	g59	1.148520569814709
g55	g35	1.1480579760934828
g1	g37	1.1463709667917052
g21	g36	1.1454542196074635
g46	g57	1.1448439049459636
g23	g33	1.1437844496298348
g63	g12	1.143014991123366
g31	g5	1.1429669758795844
g44	g6	1.1427011483566705
g33	g48	1.1403516653920598
g36	g58	1.14004407691697
g63	g45	1.1398110629571023
g24	g15	1.1394944382783554
