Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TRANSFAC_and_JASPAR_PWMs	SOX9 (human)	2/105	0.4977842896260584	1.0	0	0	1.2017425266636623	0.8383217054611127	PSMC4;LSM2
TRANSFAC_and_JASPAR_PWMs	WT1 (human)	43/2689	0.5001467487172021	1.0	0	0	1.0089006150774331	0.6990205505092477	YWHAE;EIF4A1;SET;DDX27;MRPS36;PSMD13;RPL34;ATP5A1;RPLP0;HP1BP3;NOP2;ATP5H;OAZ1;RPL7;PSMD8;RPS15;PSMB6;ARHGDIA;TMED2;RBBP7;CCT4;POLR2L;MBD3;GINS2;HSP90AA1;UBE2I;PARP1;CBX3;ATPIF1;RPA2;KIF22;BAZ1B;SMARCA4;LSM2;DRAP1;ARPC3;UQCRC1;LUC7L3;SNRPE;PPID;NOP10;ASF1B;SF1
TRANSFAC_and_JASPAR_PWMs	ETS1 (mouse)	27/1681	0.5007230186524184	1.0	0	0	1.0133670621925883	0.7009482139227851	EIF4A1;RPL32;UQCRB;NDUFB6;RPL12;MAK16;HNRNPR;YBX1;MRPL12;PTBP1;RPL13;FAM53B;RPS13;CCT4;SF3A3;UBE2I;SSR4;GLRX3;API5;ACTL6A;BYSL;KARS;SNRPE;MCM6;SRSF6;RPS21;SRSF9
TRANSFAC_and_JASPAR_PWMs	HNF1B (mouse)	1/44	0.5052721663453871	1.0	0	0	1.4338973329509608	0.9788615595445136	NDUFB8
TRANSFAC_and_JASPAR_PWMs	NFYA (mouse)	28/1748	0.5057574399844695	1.0	0	0	1.0106187152148651	0.6889368501517809	RPL10;MRPS36;OLA1;AK2;HNRNPR;PRPF19;PMF1;LMNB2;G3BP1;CCT8;GOLGA7;RFC3;UBE2I;CBX5;GPX4;GLRX3;NONO;ACTL6A;ILF2;NUDT21;HNRNPUL1;MSH2;RPA3;CALM3;MCM5;KPNB1;ASF1B;TOMM6
TRANSFAC_and_JASPAR_PWMs	NME2 (human)	1/45	0.5131308728841566	1.0	0	0	1.4020329477742728	0.935470527181914	RRM1
TRANSFAC_and_JASPAR_PWMs	TAL1::TCF3 (human)	1/45	0.5131308728841566	1.0	0	0	1.4020329477742728	0.935470527181914	LSM2
TRANSFAC_and_JASPAR_PWMs	PBX1 (human)	1/46	0.520865131725754	1.0	0	0	1.371553970648745	0.8946154642571605	LSM2
TRANSFAC_and_JASPAR_PWMs	SPI1 (human)	26/1638	0.5269455718563191	1.0	0	0	1.001452105553052	0.6415883180456264	RPL5;EIF4A1;ATP5A1;NUCKS1;COX7C;HSD17B10;ADH5;TMEM165;PSMB7;RPS19;NUP62;SURF6;ABCF1;TAF15;RPL22;RPS6;LSM1;RPA2;LSM5;SMARCA4;LSM2;DRAP1;FKBP4;PFDN4;RPS21;SF1
TRANSFAC_and_JASPAR_PWMs	NFKB1 (human)	55/3497	0.5488586699530275	1.0	0	0	0.9922881171693808	0.5952878335849336	HSP90AB1;RPL31;OLA1;CLTA;HMGB3;GCSH;TRMT112;PSMD7;RPS16;C1QBP;NUP62;RCC1;DENR;GOLGA7;RFC5;HELLS;GPX4;GLRX3;RPL23;DYNLT3;RPL22;ATPIF1;CD3EAP;KIF22;SMC1A;DYNLL2;PSMA6;SUCLG1;SNRPE;MCM6;SRSF6;MCM2;KHDRBS1;RPL10;NDUFB6;RPN1;SRSF1;MAK16;ATP5J;MRPL12;TYMS;PSMB3;RPS27A;POLR2L;MBD3;UBE2I;GCA;RCC2;RPA1;EIF2S2;LSM2;MYBBP1A;EIF3K;ARPC3;LSM14A
