Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Epigenomics_Roadmap_HM_ChIP-seq	H3K27ac CD4 Naive Primary Cells	264/9467	8.373202940500422e-41	3.206936726211661e-38	0	0	1.7593906643665744	162.3582460323718	RPL5;EIF4A1;RPL30;RPL32;RPL31;PITPNB;RPL34;HNRNPR;RPL9;RPL7;PSMD8;GCSH;PSMD7;SNRPD2;RPS19;BSG;PSMD3;FAM53B;DENR;RPL38;GOLGA7;RPS13;DDX18;RPL21;RPL23;RPL22;CD3EAP;SND1;KARS;PSME3;UQCRC1;CCDC86;TFAM;RPL27;SUCLG1;RPL26;UQCRC2;RPL28;ASF1B;SF1;SLBP;MEAF6;RPN1;CDCA7;ATP5J;ATP5H;MRPL12;ADH5;MRPL20;ATP5B;PCBP1;RRS1;SURF6;LYAR;MCTS1;BTF3;RCC2;MAGOHB;SMARCA4;UCK2;CALM3;RPS21;RPLP0;OLA1;CLTA;COX7C;TRMT112;C1QBP;TMED2;CCT3;HELLS;NUDC;SSR4;PARP1;HSBP1;ACTL6A;KIF22;BAZ1B;DYNLL2;UCHL5;PSMA5;PSMA6;PSMA4;PSMA1;CANX;SF3B4;SF3B5;PRIM2;PCNA;RPL10;MRPS36;SSNA1;RPL12;RPL11;ATP5A1;UQCR10;TMEM165;PSMB6;PSMB7;PSMB4;RPS15A;PSMB3;USP1;RPS3;RPL13;CCT7;RPL19;CCT4;SF3A3;MBD3;RANBP1;NPM1;GCA;RPA2;NPM3;BYSL;NUDT21;PSMC5;MYBBP1A;PSMC4;NDUFAB1;TCEA1;RPL22L1;TARDBP;TOMM5;TOMM6;MAD2L1;KDM1A;BCCIP;UBE2D1;NUCKS1;BZW1;EEF1B2;FBL;CCND2;ARHGDIA;RUVBL1;RAB2A;LIG1;RPS8;RPS5;RPS6;SARS;ILF2;TUFM;EBNA1BP2;MSH2;DKC1;NCL;HAT1;NHP2;SNRPE;SNRPF;SRSF6;FKBP4;PPID;KPNB1;SNRPB;SRSF9;KHDRBS1;RAB5C;PSMD11;NDUFB10;UQCRB;PSMD14;NDUFB11;PSMD13;NOP2;AK2;PMF1;ORC4;G3BP1;BRIX1;IVNS1ABP;CBX5;NOP16;API5;CBX3;HSPA4;ALYREF;NONO;LSM1;TBCB;EIF2S2;LSM5;LSM3;DRAP1;LSM6;UQCRQ;ARPC3;OSTC;UBA2;UBA1;LSM14A;RSL24D1;NOP10;RBM28;COX4I1;CDCA7L;HP1BP3;YBX1;ATP5G3;LMNB2;NUP62;UQCRFS1;BCAS2;RFC5;EIF5B;HSP90AA1;RFC3;GPX4;GLRX3;BUD31;DYNLT3;NDUFC2;NDUFC1;SMC1A;RAD23B;DDOST;EEF1G;DAD1;RPL37A;MCM3;LUC7L3;MCM5;MCM6;PFDN4;SLC25A5;THOP1;MCM2;DDX27;NDUFB6;NDUFB5;HDAC1;POMP;SRSF1;MAK16;HSD17B10;RBBP4;MAT2A;POLD1;EIF4H;SNRPB2;RBBP7;ABCF2;POLR2L;SMARCE1;NOP56;DUT;NOP58;SSB;TAF15;NDUFA5;TAF12;NDUFA3;HSPE1;HNRNPAB;POLE4;EIF3M;RAD51;EIF3K;EIF3I;POLE3;EIF3F
Epigenomics_Roadmap_HM_ChIP-seq	H3K27ac H9	209/6048	9.523876715928347e-40	1.8238223911002786e-37	0	0	2.180244688131124	195.89411691515232	RPL5;RPL30;RPL32;HNRNPR;RPL9;RPL7;PSMD8;RPS15;PSMD7;RPS16;SNRPD2;BSG;PSMD3;DENR;RPS13;DDX18;RPL21;RPL23;RPL22;CD3EAP;SND1;KARS;PSME3;UQCRC1;CCDC86;TFAM;RPL27;RPL26;UQCRC2;RPL28;ASF1B;SF1;SLBP;SET;MEAF6;CDCA7;ATP5J;ATP5H;MRPL12;ADH5;MRPL20;ATP5B;PCBP1;RRS1;SURF6;MCTS1;BTF3;MAGOHB;UCK2;ANP32E;CALM3;RPLP0;OLA1;CLTA;COX7C;TMED2;HELLS;NUDC;ACTL6A;ATPIF1;KIF22;BAZ1B;UCHL5;PSMA5;PSMA6;PSMA3;PSMA4;CANX;SF3B4;SF3B5;PRIM2;PCNA;RPL10;MRPS36;UQCR10;TYMS;TMEM165;PSMB6;PSMB7;PSMB4;PSMB3;PES1;USP1;RPS3;RPL13;CCT8;RPS2;RPL18;RPS27A;CCT7;RPL19;CCT4;MBD3;RANBP1;NPM1;RPA1;RPA2;NPM3;BYSL;PSMC5;NDUFAB1;TCEA1;RPL22L1;TARDBP;TOMM6;MAD2L1;KDM1A;BCCIP;NUCKS1;BZW1;EEF1B2;CCND2;RUVBL1;LIG1;RPS8;RPS5;RPS6;SARS;ILF2;TUFM;HNRNPUL1;MSH2;DKC1;NCL;HAT1;SNRPE;SNRPF;SRSF6;PPID;KPNB1;SNRPB;SRSF9;RAB5C;UQCRB;PSMD14;NDUFB11;NOP2;PMF1;ORC4;G3BP1;BRIX1;IVNS1ABP;UBE2I;CBX5;NOP16;CBX3;HSPA4;ALYREF;NONO;LSM1;EIF2S2;LSM5;LSM3;NASP;UQCRQ;UBA2;LSM14A;RSL24D1;NOP10;YWHAE;HSP90AB1;MCM7;CDCA7L;HP1BP3;HMGB1;YBX1;ATP5G3;NUP62;BCAS2;BUD31;NDUFC2;NDUFC1;SMC1A;RAD23B;DDOST;EEF1G;DAD1;RPL37A;MCM3;LUC7L3;MCM5;PFDN4;DDX27;NDUFB6;NDUFB5;POMP;SRSF1;MAK16;RBBP4;MAT2A;EIF4H;SNRPB2;RBBP7;ABCF2;DUT;NOP58;RRM1;SSB;TAF15;RRM2;NDUFA5;TAF12;RPL23A;HSPE1;EIF3M;RAD51;EIF3K;POLE3;EIF3F
Epigenomics_Roadmap_HM_ChIP-seq	H3K56ac H1	233/7742	9.031773924667612e-37	1.153056471049232e-34	0	0	1.8987749234581828	157.5886342203412	RPL5;EIF4A1;RPL30;RPL32;RPL31;PITPNB;RPL34;HNRNPR;RPL9;RPL7;PSMD8;PSMD7;PSMD3;RCC1;DENR;RPL38;GOLGA7;RPS13;WLS;DDX18;RPL21;RPL23;RPL22;CD3EAP;SND1;KARS;PSME3;UQCRC1;CCDC86;TFAM;RPL27;SUCLG1;RPL26;UQCRC2;ASF1B;SF1;SET;RPN1;CDCA7;ATP5J;ATP5H;MRPL12;OAZ1;ADH5;ATP5B;PCBP1;RRS1;LYAR;MAGOHB;SMARCA4;ANP32E;CALM3;RPS21;RPLP0;OLA1;CLTA;COX7C;TRMT112;HINT1;TMED2;CCT3;HELLS;NUDC;ACTL6A;ATPIF1;KIF22;BAZ1B;DYNLL2;UCHL5;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;CANX;SF3B5;PRIM2;RPL10;MRPS36;SSNA1;RPL12;RPL11;UQCR10;TYMS;PSMB6;RPS15A;PES1;USP1;RPS3;CCT8;RPS2;RPS27A;CCT7;CCT4;MBD3;RANBP1;GCA;RPA1;NPM3;BYSL;NUDT21;PSMC5;MYBBP1A;PSMC4;TCEA1;RPL22L1;TARDBP;TOMM6;MAD2L1;KDM1A;BCCIP;UBE2D1;NUCKS1;BZW1;EEF1B2;FBL;CCND2;ARHGDIA;RUVBL1;RAB2A;LIG1;RPS8;RPS5;RPS6;SARS;ILF2;TUFM;MSH2;DKC1;NCL;HAT1;SNRPE;SNRPF;SRSF6;FKBP4;PPID;KPNB1;SNRPB;SRSF9;KHDRBS1;RAB5C;PSMD11;NDUFB10;UQCRB;PSMD14;NDUFB11;PSMD13;NOP2;PMF1;ORC4;G3BP1;BRIX1;IVNS1ABP;UBE2I;CBX5;NOP16;CBX3;HSPA4;ALYREF;NONO;IDH2;LSM1;TBCB;EIF2S2;LSM5;LSM3;DRAP1;LSM6;NASP;UQCRQ;OSTC;UBA2;LSM14A;RSL24D1;YWHAE;HSP90AB1;MCM7;COX4I1;CDCA7L;HP1BP3;HMGB1;YBX1;ATP5G3;LMNB2;PTBP1;NUP62;BCAS2;RFC5;EIF5B;HSP90AA1;GPX4;GLRX3;BUD31;NDUFC2;NDUFC1;RAD23B;DDOST;EEF1G;RPL37A;MCM3;LUC7L3;MCM5;PFDN4;MCM2;NDUFB8;NDUFB5;HDAC1;POMP;SRSF1;MAK16;RBBP4;EIF4H;SNRPB2;RBBP7;SMARCE1;NOP56;DUT;NOP58;RRM1;SSB;TAF15;RRM2;NDUFA5;TAF12;NDUFA3;HSPE1;HNRNPAB;EIF3M;RAD51;EIF3K;EIF3I;POLE3;EIF3F
Epigenomics_Roadmap_HM_ChIP-seq	H2BK120ac H9	217/6960	1.0503062477180595e-34	1.005668232190042e-32	0	0	1.9670763987091628	153.90171932011984	RPL5;RPL30;RPL32;RPL31;RPL34;HNRNPR;RPL9;RPL7;RPS15;PSMD7;SNRPD2;BSG;PSMD3;RCC1;DENR;RPL38;RPS11;RPS13;DDX18;RPL21;RPL23;RPL22;CD3EAP;SND1;UQCRC1;CCDC86;TFAM;RPL27;RPL26;UQCRC2;SF1;SLBP;SET;MEAF6;RPN1;CDCA7;ATP5J;ATP5H;MRPL12;OAZ1;ADH5;ATP5B;PCBP1;RRS1;SURF6;RCC2;MAGOHB;SMARCA4;UCK2;ANP32E;CALM3;RPS21;RPLP0;CLTA;COX7C;TRMT112;HINT1;RPLP2;HELLS;NUDC;ACTL6A;KIF22;BAZ1B;DYNLL2;UCHL5;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;CANX;SF3B4;SF3B5;PCNA;RPL10;MRPS36;SSNA1;RPL12;RPL11;TYMS;TMEM165;PSMB4;RPS15A;USP1;RPS3;RPL13;CCT8;RPS2;RPL18;RPL19;CCT4;SF3A3;MBD3;RANBP1;NPM1;RPA2;NPM3;BYSL;PSMC5;MYBBP1A;TCEA1;RPL22L1;TARDBP;TOMM5;TOMM6;MAD2L1;KDM1A;BCCIP;NUCKS1;BZW1;EEF1B2;FBL;ARHGDIA;RUVBL1;RAB2A;LIG1;RPS8;RPS6;SARS;ILF2;MSH2;DKC1;NCL;HAT1;NHP2;SNRPE;SNRPF;SRSF6;PPID;KPNB1;SNRPB;SRSF9;KHDRBS1;PSMD11;UQCRB;PSMD14;NOP2;TACSTD2;PMF1;G3BP1;BRIX1;IVNS1ABP;UBE2I;CBX5;NOP16;CBX3;HSPA4;NONO;LSM1;EIF2S2;LSM5;LSM3;DRAP1;NASP;UQCRQ;OSTC;UBA2;LSM14A;RSL24D1;NOP10;YWHAE;HSP90AB1;MCM7;COX4I1;CDCA7L;HP1BP3;HMGB1;YBX1;ATP5G3;NUP62;UQCRFS1;BCAS2;RFC5;HSP90AA1;RFC3;BUD31;NDUFC2;SMC1A;RAD23B;DDOST;EEF1G;DAD1;RPL37A;MCM3;LUC7L3;MCM5;MCM6;PFDN4;DDX27;NDUFB6;NDUFB5;HDAC1;POMP;SRSF1;MAK16;RBBP4;MAT2A;EIF4H;SNRPB2;RBBP7;ABCF2;SMARCE1;NOP56;DUT;NOP58;RRM1;SSB;TAF15;RRM2;NDUFA5;TAF12;NDUFA3;HSPE1;POLE4;RAD51;EIF3I;POLE3
Epigenomics_Roadmap_HM_ChIP-seq	H3K56ac IMR90	189/5790	2.531056374674544e-30	1.9387891830007007e-28	0	0	2.059462905150292	140.35016459993474	RPL5;RPL30;RPL32;KDM1A;PITPNB;RPL34;BCCIP;HNRNPR;NUCKS1;RPL9;BZW1;PSMD8;RPS15;EEF1B2;FBL;PSMD7;ARHGDIA;PSMD3;DENR;RPS13;RAB2A;RPL21;LIG1;RPS8;RPS5;RPL22;RPS6;CD3EAP;SARS;ILF2;SND1;KARS;PSME3;NCL;HAT1;TFAM;RPL27;SUCLG1;RPL26;UQCRC2;SRSF6;RPL28;PPID;KPNB1;SNRPB;KHDRBS1;SET;RAB5C;MEAF6;UQCRB;PSMD14;NDUFB11;PSMD13;RPN1;NOP2;ATP5J;PMF1;ADH5;ATP5B;ORC4;PCBP1;G3BP1;BRIX1;MCTS1;BTF3;IVNS1ABP;UBE2I;CBX5;NOP16;CBX3;HSPA4;RCC2;NONO;EIF2S2;LSM5;LSM3;SMARCA4;UCK2;NASP;UQCRQ;ARPC3;OSTC;ANP32E;UBA2;CALM3;RPS21;LSM14A;RSL24D1;NOP10;YWHAE;RBM28;HSP90AB1;RPLP0;HP1BP3;CLTA;YBX1;ATP5G3;COX7C;TRMT112;PTBP1;HINT1;C1QBP;NUP62;TMED2;RPLP2;UQCRFS1;BCAS2;CCT3;RFC5;HELLS;EIF5B;HSP90AA1;RFC3;PARP1;BUD31;NDUFC2;NDUFC1;KIF22;BAZ1B;DYNLL2;UCHL5;PSMA5;PSMA6;PSMA3;DAD1;CANX;RPL37A;MCM3;LUC7L3;PFDN4;SF3B4;NDUFB8;DDX27;RPL10;NDUFB6;NDUFB5;HDAC1;POMP;ATP5A1;SRSF1;MAK16;UQCR10;PSMB7;PSMB4;RBBP4;MAT2A;POLD1;USP1;RPS3;EIF4H;SNRPB2;CCT8;RPS2;RPL18;RPS27A;ABCF2;RPL19;CCT4;MBD3;SMARCE1;NOP56;RANBP1;DUT;NPM1;NOP58;RRM1;SSB;TAF15;RRM2;TXNRD3;NDUFA5;TAF12;RPA1;RPL23A;HSPE1;BYSL;NUDT21;PSMC5;EIF3M;RAD51;PSMC4;EIF3I;POLE3;TCEA1;RPL22L1;EIF3F;TARDBP;TOMM6;MAD2L1
Epigenomics_Roadmap_HM_ChIP-seq	H4K8ac IMR90	258/10322	8.499361158868505e-29	5.425425539744396e-27	0	0	1.57698144968604	101.92815924722616	RPL5;RPL30;RPL32;RPL31;PITPNB;RPL34;HNRNPR;RPL6;RPL7;PSMD8;RPS15;GCSH;PSMD7;SNRPD2;BSG;PSMD3;DENR;RPL38;GOLGA7;RPS13;DDX18;RPL21;RPL23;RPL22;CD3EAP;SND1;KARS;PSME3;CCDC86;TFAM;RPL27;SUCLG1;RPL26;UQCRC2;RPL28;SF1;SLBP;MEAF6;RPN1;CDCA7;ATP5J;ATP5H;MRPL12;OAZ1;ADH5;MRPL20;ATP5B;PCBP1;SURF6;LYAR;MCTS1;BTF3;RCC2;MAGOHB;SMARCA4;UCK2;ANP32E;CALM3;RPLP0;OLA1;CLTA;COX7C;TRMT112;C1QBP;TMED2;CCT3;HELLS;NUDC;SSR4;HSBP1;ACTL6A;ATPIF1;KIF22;DYNLL2;UCHL5;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;CANX;SF3B4;SF3B5;PCNA;MRPS36;SSNA1;RPL12;RPL11;ATP5A1;UQCR10;TYMS;TMEM165;PSMB6;PSMB4;RPS15A;USP1;RPL18;RPS27A;CCT7;RPL19;CCT4;SF3A3;RANBP1;GINS2;NPM1;GCA;RPA1;RPA2;NPM3;NUDT21;PSMC5;MYBBP1A;PSMC4;NDUFAB1;TCEA1;RPL22L1;TARDBP;TOMM5;TOMM6;MAD2L1;KDM1A;BCCIP;NUCKS1;BZW1;EEF1B2;FBL;RUVBL1;RAB2A;LIG1;RPS8;RPS5;RPS6;SARS;ILF2;TUFM;EBNA1BP2;MSH2;DKC1;NCL;HAT1;NHP2;SNRPE;SNRPF;SRSF6;FKBP4;PPID;KPNB1;SNRPB;SRSF9;KHDRBS1;VCP;RAB5C;PSMD11;UQCRB;PSMD14;NDUFB11;PSMD13;NOP2;AK2;PMF1;ORC4;G3BP1;BRIX1;IVNS1ABP;UBE2I;CBX5;NOP16;API5;CBX3;HSPA4;ALYREF;NONO;TBCB;EIF2S2;LSM5;LSM3;LSM6;NASP;UQCRQ;ARPC3;OSTC;UBA2;UBA1;LSM14A;RSL24D1;NOP10;YWHAE;RBM28;HSP90AB1;MCM7;COX4I1;CDCA7L;HP1BP3;HMGB1;YBX1;ATP5G3;LMNB2;NUP62;UQCRFS1;BCAS2;RFC5;EIF5B;HSP90AA1;RFC3;GPX4;GLRX3;BUD31;DYNLT3;NDUFC2;SMC1A;RAD23B;DDOST;EEF1G;DAD1;RPL37A;MCM3;LUC7L3;MCM5;MCM6;PFDN4;SLC25A5;MCM2;NDUFB8;DDX27;NDUFB6;NDUFB5;HDAC1;POMP;SRSF1;MAK16;HSD17B10;RBBP4;MAT2A;EIF4H;SNRPB2;RBBP7;ABCF2;SMARCE1;NOP56;DUT;NOP58;RRM1;SSB;TAF15;RRM2;TXNRD3;NDUFA5;NAA10;TAF12;NDUFA3;HSPE1;HNRNPAB;POLE4;EIF3M;RAD51;EIF3K;EIF3I;POLE3
Epigenomics_Roadmap_HM_ChIP-seq	H3K9ac H9	249/9682	1.0839626330883158e-28	5.9308241210403566e-27	0	0	1.6225758293545471	104.4805120432918	RPL5;RPL30;PITPNB;RPL34;HNRNPR;RPL9;PSMD8;PSMD7;RPS16;SNRPD2;PSMD3;DENR;RPL38;GOLGA7;RPS13;WLS;DDX18;RPL21;RPL22;CD3EAP;SND1;KARS;PSME3;UQCRC1;CCDC86;TFAM;RPL27;SUCLG1;UQCRC2;RPL28;ASF1B;SF1;SLBP;MEAF6;CDCA7;ATP5J;ATP5H;MRPL12;OAZ1;ADH5;MRPL20;ATP5B;PCBP1;RRS1;LYAR;MCTS1;BTF3;RCC2;MAGOHB;UCK2;ANP32E;CALM3;RPS21;RPLP0;OLA1;CLTA;COX7C;C1QBP;TMED2;RPLP2;HELLS;NUDC;SSR4;PARP1;HSBP1;ACTL6A;KIF22;BAZ1B;DYNLL2;UCHL5;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;CANX;SF3B5;PRIM2;AHCY;RPL10;MRPS36;SSNA1;RPL12;RPL11;ATP5A1;UQCR10;TYMS;TMEM165;PSMB6;PSMB7;PSMB4;PES1;USP1;RPL13;CCT8;RPS27A;CCT7;RPL19;CCT4;RANBP1;GINS2;NPM1;GCA;RPA1;RPA2;BYSL;NUDT21;PSMC5;MYBBP1A;PSMC4;NDUFAB1;TCEA1;RPL22L1;TARDBP;TOMM5;TOMM6;MAD2L1;KDM1A;BCCIP;UBE2D1;NUCKS1;BZW1;EEF1B2;FBL;RUVBL1;RAB2A;LIG1;RPS8;RPS5;RPS6;SARS;ILF2;EBNA1BP2;MSH2;DKC1;NCL;HAT1;NHP2;SNRPE;SNRPF;SRSF6;FKBP4;PPID;KPNB1;SNRPB;SRSF9;RAB5C;PSMD11;NDUFB10;UQCRB;PSMD14;NDUFB11;PSMD13;NOP2;AK2;PMF1;ORC4;G3BP1;BRIX1;IVNS1ABP;UBE2I;CBX5;NOP16;API5;CBX3;HSPA4;IDH2;LSM1;TBCB;EIF2S2;LSM5;LSM3;LSM6;UQCRQ;ARPC3;OSTC;UBA2;UBA1;LSM14A;RSL24D1;NOP10;YWHAE;RBM28;COX4I1;CDCA7L;HP1BP3;HMGB3;HMGB1;YBX1;ATP5G3;LMNB2;NUP62;UQCRFS1;BCAS2;RFC5;EIF5B;HSP90AA1;RFC3;GLRX3;DYNLT3;NDUFC2;NDUFC1;SMC1A;RAD23B;DDOST;EEF1G;DAD1;RPL37A;MCM3;LUC7L3;MCM5;MCM6;PFDN4;SLC25A5;THOP1;NDUFB8;DDX27;NDUFB5;POMP;SRSF1;MAK16;HSD17B10;RBBP4;MAT2A;POLD1;EIF4H;SNRPB2;RBBP7;ABCF2;POLR2L;SMARCE1;NOP56;DUT;NOP58;RRM1;SSB;TAF15;RRM2;NDUFA5;TAF12;NDUFA3;RPL23A;HSPE1;POLE4;EIF3M;RAD51;EIF3K;POLE3;EIF3F
Epigenomics_Roadmap_HM_ChIP-seq	H3K4ac IMR90	203/6751	1.4100276991311498e-28	6.750507609590381e-27	0	0	1.8971368653411318	121.66105987090168	RPL5;EIF4A1;RPL30;RPL31;PITPNB;RPL34;HNRNPR;RPL9;PSMD8;RPS15;PSMD7;RPS19;PSMD3;DENR;RPS11;RPS13;RPL21;RPL23;RPL22;PSME3;UQCRC1;CCDC86;TFAM;SUCLG1;UQCRC2;SF1;SET;MEAF6;RPN1;CDCA7;ATP5J;ATP5H;MRPL12;OAZ1;ADH5;MRPL20;ATP5B;PCBP1;RRS1;MCTS1;BTF3;RCC2;MAGOHB;UCK2;ANP32E;OLA1;CLTA;COX7C;HINT1;C1QBP;TMED2;RPLP2;CCT3;HELLS;NUDC;SSR4;ACTL6A;KIF22;BAZ1B;DYNLL2;UCHL5;PSMA5;PSMA6;PSMA3;PSMA4;CANX;SF3B4;SF3B5;RPL10;SSNA1;RPL12;RPL11;ATP5A1;UQCR10;TYMS;TMEM165;PSMB6;PSMB4;PES1;USP1;RPL13;RPL18;CCT7;CCT4;MBD3;RANBP1;NPM1;RPA1;NPM3;NUDT21;PSMC5;MYBBP1A;PSMC4;NDUFAB1;RPL22L1;TARDBP;TOMM5;TOMM6;MAD2L1;KDM1A;BCCIP;NUCKS1;BZW1;EEF1B2;FBL;RUVBL1;RAB2A;LIG1;RPS5;RPS6;ILF2;TUFM;EBNA1BP2;DKC1;NCL;HAT1;SNRPF;SRSF6;PPID;KPNB1;SNRPB;SRSF9;KHDRBS1;VCP;RAB5C;UQCRB;PSMD14;NDUFB11;PSMD13;NOP2;AK2;ORC4;BRIX1;UBE2I;CBX5;NOP16;CBX3;HSPA4;ALYREF;NONO;IDH2;TBCB;EIF2S2;LSM5;UQCRQ;ARPC3;OSTC;LSM14A;RSL24D1;NOP10;YWHAE;RBM28;HSP90AB1;MCM7;COX4I1;HP1BP3;YBX1;ATP5G3;NUP62;BCAS2;EIF5B;HSP90AA1;RFC3;BUD31;DYNLT3;NDUFC2;DDOST;EEF1G;LUC7L3;MCM5;PFDN4;THOP1;NDUFB8;DDX27;NDUFB6;NDUFB5;HDAC1;SRSF1;MAK16;HSD17B10;RBBP4;MAT2A;EIF4H;SNRPB2;ABCF2;SMARCE1;NOP56;DUT;NOP58;SSB;RRM2;TXNRD3;NDUFA5;NAA10;TAF12;RPL23A;HSPE1;POLE4;EIF3M;RAD51;EIF3K;EIF3I;POLE3
Epigenomics_Roadmap_HM_ChIP-seq	H3K14ac H9	217/8069	2.1065417229513366e-24	8.964505332115135e-23	0	0	1.6967222375778626	92.50019710250388	RPL5;EIF4A1;RPL30;RPL32;RPL31;PITPNB;RPL34;HNRNPR;RPL9;RPS15;GCSH;PSMD7;SNRPD2;RPS19;GOLGA7;RPS13;RPL23;RPL22;KARS;UQCRC1;TFAM;RPL27;SUCLG1;RPL26;UQCRC2;ASF1B;SF1;SET;MEAF6;RPN1;CDCA7;ATP5J;ATP5H;MRPL12;OAZ1;ADH5;ATP5B;PCBP1;LYAR;MAGOHB;ANP32E;CALM3;RPS21;RPLP0;OLA1;CLTA;COX7C;TRMT112;C1QBP;TMED2;RPLP2;CCT3;HELLS;NUDC;SSR4;ACTL6A;DYNLL2;UCHL5;PSMA5;PSMA6;PSMA4;PSMA1;CANX;SF3B5;PRIM2;PCNA;RPL10;MRPS36;SSNA1;RPL12;RPL11;ATP5A1;UQCR10;TYMS;TMEM165;PSMB7;PSMB4;RPS15A;PES1;USP1;CCT8;CCT4;SF3A3;MBD3;RANBP1;NPM1;GCA;RPA1;RPA2;BYSL;NUDT21;PSMC5;MYBBP1A;RPL22L1;TARDBP;TOMM5;TOMM6;MAD2L1;BCCIP;UBE2D1;NUCKS1;BZW1;EEF1B2;FBL;CCND2;RUVBL1;RAB2A;LIG1;RPS8;RPS5;RPS6;ILF2;TUFM;MSH2;DKC1;HAT1;NHP2;SNRPE;SNRPF;FKBP4;PPID;KPNB1;SNRPB;SRSF9;KHDRBS1;RAB5C;PSMD11;NDUFB10;UQCRB;PSMD14;NDUFB11;PSMD13;NOP2;AK2;TACSTD2;PMF1;ORC4;G3BP1;BRIX1;CBX5;NOP16;API5;CBX3;HSPA4;ALYREF;NONO;LSM1;TBCB;LSM5;LSM3;LSM6;NASP;UQCRQ;ARPC3;UBA2;LSM14A;RSL24D1;NOP10;YWHAE;MCM7;COX4I1;HP1BP3;HMGB3;HMGB1;YBX1;ATP5G3;NUP62;BCAS2;RFC5;EIF5B;HSP90AA1;RFC3;GLRX3;BUD31;DYNLT3;NDUFC2;NDUFC1;SMC1A;RAD23B;DDOST;EEF1G;DAD1;RPL37A;MCM3;MCM5;MCM6;PFDN4;SLC25A5;MCM2;NDUFB8;NDUFB6;NDUFB5;HDAC1;POMP;SRSF1;MAK16;RBBP4;MAT2A;POLD1;EIF4H;SNRPB2;SMARCE1;NOP56;DUT;NOP58;RRM1;SSB;RRM2;NDUFA5;NAA10;NDUFA3;RPL23A;HNRNPAB;POLE4;RAD51;EIF3I;POLE3
Epigenomics_Roadmap_HM_ChIP-seq	H3K4ac H9	174/5643	9.855168045227466e-24	3.7745293613221213e-22	0	0	1.9454045686820047	103.05595157613695	RPL5;EIF4A1;RPL30;RPL31;RPL34;HNRNPR;NUCKS1;RPL9;BZW1;RPL6;RPL7;PSMD8;RPS15;EEF1B2;PSMD7;CCND2;SNRPD2;PSMD3;RUVBL1;DENR;RPS13;LIG1;RPL23;RPL22;RPS6;CD3EAP;SARS;ILF2;SND1;TUFM;KARS;HNRNPUL1;HAT1;UQCRC1;TFAM;RPL27;SNRPE;RPL26;UQCRC2;SNRPF;SRSF6;PPID;KPNB1;ASF1B;SF1;SRSF9;KHDRBS1;RAB5C;MEAF6;UQCRB;RPN1;NOP2;CDCA7;ATP5J;MRPL12;OAZ1;PMF1;ADH5;MRPL20;ATP5B;PCBP1;G3BP1;BRIX1;BTF3;IVNS1ABP;CBX5;CBX3;HSPA4;ALYREF;NONO;IDH2;LSM1;MAGOHB;EIF2S2;LSM5;LSM3;SMARCA4;NASP;UQCRQ;OSTC;ANP32E;UBA2;LSM14A;RSL24D1;YWHAE;COX4I1;CDCA7L;RPLP0;OLA1;CLTA;YBX1;ATP5G3;COX7C;PTBP1;NUP62;TMED2;BCAS2;CCT3;RFC5;EIF5B;NUDC;HSP90AA1;RFC3;SSR4;PARP1;GLRX3;ACTL6A;NDUFC2;NDUFC1;KIF22;BAZ1B;SMC1A;RAD23B;UCHL5;EEF1G;PSMA6;PSMA4;PSMA1;CANX;RPL37A;MCM3;LUC7L3;MCM6;PFDN4;SLC25A5;SF3B5;PCNA;DDX27;RPL10;NDUFB6;NDUFB5;RPL11;ATP5A1;SRSF1;MAK16;UQCR10;TYMS;TMEM165;PSMB7;PSMB4;RBBP4;MAT2A;PES1;USP1;EIF4H;SNRPB2;RBBP7;RPS27A;CCT4;SF3A3;SMARCE1;DUT;NPM1;NOP58;TAF15;RRM2;NDUFA3;RPA2;HSPE1;HNRNPAB;POLE4;NUDT21;PSMC5;EIF3M;RAD51;PSMC4;EIF3I;POLE3;TCEA1;RPL22L1;TARDBP;TOMM5;TOMM6;MAD2L1
