Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
BioPlex_2017	IFFO1	1/13	0.187600236285976	0.8540173547204604	0	0	4.85319097306479	8.121533525312682	RPL28
BioPlex_2017	RING1	1/13	0.187600236285976	0.8530254646452914	0	0	4.85319097306479	8.121533525312682	HDAC1
BioPlex_2017	PDCD11	1/13	0.187600236285976	0.8520358759392064	0	0	4.85319097306479	8.121533525312682	RPL18
BioPlex_2017	ACTR6	1/13	0.187600236285976	0.851048580602081	0	0	4.85319097306479	8.121533525312682	RUVBL1
BioPlex_2017	GDI2	1/13	0.187600236285976	0.8500635706708286	0	0	4.85319097306479	8.121533525312682	RAB5C
BioPlex_2017	MAP2K7	1/13	0.187600236285976	0.8490808382191859	0	0	4.85319097306479	8.121533525312682	BSG
BioPlex_2017	NUPL1	1/13	0.187600236285976	0.8481003753575009	0	0	4.85319097306479	8.121533525312682	NUP62
BioPlex_2017	DQX1	1/13	0.187600236285976	0.8471221742325212	0	0	4.85319097306479	8.121533525312682	NDUFA3
BioPlex_2017	EIF4G3	1/13	0.187600236285976	0.8461462270271842	0	0	4.85319097306479	8.121533525312682	EIF4A1
BioPlex_2017	CHST6	1/13	0.187600236285976	0.8451725259604096	0	0	4.85319097306479	8.121533525312682	CANX
BioPlex_2017	TTF2	1/13	0.187600236285976	0.8442010632868918	0	0	4.85319097306479	8.121533525312682	PSMC4
BioPlex_2017	TFDP1	1/13	0.187600236285976	0.8432318312968954	0	0	4.85319097306479	8.121533525312682	HDAC1
BioPlex_2017	GOLGA4	1/13	0.187600236285976	0.8422648223160504	0	0	4.85319097306479	8.121533525312682	ATP5G3
BioPlex_2017	TRIM71	1/13	0.187600236285976	0.8413000287051501	0	0	4.85319097306479	8.121533525312682	RRS1
BioPlex_2017	CDKN1B	1/13	0.187600236285976	0.8403374428599495	0	0	4.85319097306479	8.121533525312682	CCND2
BioPlex_2017	TMEM5	1/13	0.187600236285976	0.8393770572109668	0	0	4.85319097306479	8.121533525312682	CANX
BioPlex_2017	NAA15	1/13	0.187600236285976	0.8384188642232829	0	0	4.85319097306479	8.121533525312682	NAA10
BioPlex_2017	FYCO1	1/13	0.187600236285976	0.8374628563963465	0	0	4.85319097306479	8.121533525312682	CCT3
BioPlex_2017	PRPSAP2	1/13	0.187600236285976	0.8365090262637767	0	0	4.85319097306479	8.121533525312682	IVNS1ABP
BioPlex_2017	TRIM32	1/13	0.187600236285976	0.8355573663931694	0	0	4.85319097306479	8.121533525312682	SRPRB
BioPlex_2017	STMN4	1/13	0.187600236285976	0.8346078693859045	0	0	4.85319097306479	8.121533525312682	GCA
BioPlex_2017	PHF15	1/13	0.187600236285976	0.8336605278769533	0	0	4.85319097306479	8.121533525312682	MEAF6
BioPlex_2017	HEATR6	1/13	0.187600236285976	0.8327153345346893	0	0	4.85319097306479	8.121533525312682	BSG
BioPlex_2017	RIN1	1/13	0.187600236285976	0.8317722820606975	0	0	4.85319097306479	8.121533525312682	YWHAE
BioPlex_2017	HDGFRP2	1/13	0.187600236285976	0.8308313631895882	0	0	4.85319097306479	8.121533525312682	ACTL6A
BioPlex_2017	SRSF12	1/13	0.187600236285976	0.8298925706888092	0	0	4.85319097306479	8.121533525312682	RPL7
BioPlex_2017	INPP5K	1/13	0.187600236285976	0.8289558973584604	0	0	4.85319097306479	8.121533525312682	PES1
BioPlex_2017	ATP8	1/13	0.187600236285976	0.8280213360311115	0	0	4.85319097306479	8.121533525312682	ATP5B
BioPlex_2017	ANKMY2	1/13	0.187600236285976	0.8270888795716171	0	0	4.85319097306479	8.121533525312682	HSP90AA1
BioPlex_2017	ZNF133	1/13	0.187600236285976	0.8261585208769358	0	0	4.85319097306479	8.121533525312682	RPS27A
BioPlex_2017	BUD31	1/13	0.187600236285976	0.8252302528759504	0	0	4.85319097306479	8.121533525312682	PRPF19
BioPlex_2017	BICD2	1/13	0.187600236285976	0.8243040685292883	0	0	4.85319097306479	8.121533525312682	PMF1
BioPlex_2017	PRIM1	1/13	0.187600236285976	0.8233799608291433	0	0	4.85319097306479	8.121533525312682	PRIM2
BioPlex_2017	WNT4	1/13	0.187600236285976	0.8224579227990996	0	0	4.85319097306479	8.121533525312682	WLS
BioPlex_2017	KIAA0391	1/13	0.187600236285976	0.8215379474939551	0	0	4.85319097306479	8.121533525312682	MRPL12
BioPlex_2017	PIK3R1	1/13	0.187600236285976	0.8206200279995485	0	0	4.85319097306479	8.121533525312682	PCBP1
BioPlex_2017	ATPAF2	1/13	0.187600236285976	0.8197041574325847	0	0	4.85319097306479	8.121533525312682	NDUFAB1
BioPlex_2017	NDUFS4	1/13	0.187600236285976	0.8187903289404637	0	0	4.85319097306479	8.121533525312682	NDUFB11
BioPlex_2017	DEGS1	1/13	0.187600236285976	0.817878535701109	0	0	4.85319097306479	8.121533525312682	EIF5B
BioPlex_2017	SERPINB8	1/13	0.187600236285976	0.8169687709227985	0	0	4.85319097306479	8.121533525312682	NONO
BioPlex_2017	TAF1D	1/13	0.187600236285976	0.8160610278439955	0	0	4.85319097306479	8.121533525312682	NPM1
BioPlex_2017	C19orf25	1/13	0.187600236285976	0.8151552997331808	0	0	4.85319097306479	8.121533525312682	BSG
BioPlex_2017	MRPL39	2/50	0.1878059552139031	0.8151444730182157	0	0	2.5236593059936907	4.22043155156232	MRPL20;MRPL12
BioPlex_2017	MRPL42	2/50	0.1878059552139031	0.8142417659606097	0	0	2.5236593059936907	4.22043155156232	MRPL20;MRPL12
BioPlex_2017	ATP12A	2/51	0.19355240672651006	0.8382275136441225	0	0	2.474175790189893	4.063108721187051	TMED2;SRPRB
BioPlex_2017	C12orf49	1/14	0.20048512941488955	0.8672920239329199	0	0	4.506534474988734	7.242069411865003	CANX
BioPlex_2017	MRPS18A	1/14	0.20048512941488955	0.8663347479683141	0	0	4.506534474988734	7.242069411865003	RPL6
BioPlex_2017	WDR55	1/14	0.20048512941488955	0.8653795828658132	0	0	4.506534474988734	7.242069411865003	PES1
BioPlex_2017	EPHX1	1/14	0.20048512941488955	0.8644265216512033	0	0	4.506534474988734	7.242069411865003	SRPRB
BioPlex_2017	DOCK7	1/14	0.20048512941488955	0.8634755573809599	0	0	4.506534474988734	7.242069411865003	ARPC3
BioPlex_2017	KNTC1	1/14	0.20048512941488955	0.8625266831420797	0	0	4.506534474988734	7.242069411865003	BSG
BioPlex_2017	INTS5	1/14	0.20048512941488955	0.8615798920519128	0	0	4.506534474988734	7.242069411865003	BSG
BioPlex_2017	MRPS10	1/14	0.20048512941488955	0.8606351772579962	0	0	4.506534474988734	7.242069411865003	RPL18
BioPlex_2017	LRP11	1/14	0.20048512941488955	0.8596925319378889	0	0	4.506534474988734	7.242069411865003	SRPRB
BioPlex_2017	AIMP1	1/14	0.20048512941488955	0.8587519492990072	0	0	4.506534474988734	7.242069411865003	KARS
BioPlex_2017	ACTL6B	1/14	0.20048512941488955	0.8578134225784618	0	0	4.506534474988734	7.242069411865003	RUVBL1
BioPlex_2017	MED4	1/14	0.20048512941488955	0.8568769450428958	0	0	4.506534474988734	7.242069411865003	PSMC5
BioPlex_2017	EHMT2	1/14	0.20048512941488955	0.8559425099883234	0	0	4.506534474988734	7.242069411865003	HDAC1
BioPlex_2017	FOXP2	1/14	0.20048512941488955	0.8550101107399701	0	0	4.506534474988734	7.242069411865003	MRPL12
BioPlex_2017	C14orf21	1/14	0.20048512941488955	0.8540797406521138	0	0	4.506534474988734	7.242069411865003	BYSL
BioPlex_2017	MARCKSL1	1/14	0.20048512941488955	0.8531513931079268	0	0	4.506534474988734	7.242069411865003	BCCIP
BioPlex_2017	PPTC7	1/14	0.20048512941488955	0.8522250615193188	0	0	4.506534474988734	7.242069411865003	ASF1B
BioPlex_2017	FKBP9	1/14	0.20048512941488955	0.8513007393267815	0	0	4.506534474988734	7.242069411865003	RPL23
BioPlex_2017	CPNE7	1/14	0.20048512941488955	0.8503784199992336	0	0	4.506534474988734	7.242069411865003	RPS27A
BioPlex_2017	ZMYM2	1/14	0.20048512941488955	0.8494580970338664	0	0	4.506534474988734	7.242069411865003	HDAC1
BioPlex_2017	TOR3A	1/14	0.20048512941488955	0.8485397639559921	0	0	4.506534474988734	7.242069411865003	CANX
BioPlex_2017	EXOC4	1/14	0.20048512941488955	0.8476234143188904	0	0	4.506534474988734	7.242069411865003	BSG
BioPlex_2017	SMTNL2	1/14	0.20048512941488955	0.8467090417036597	0	0	4.506534474988734	7.242069411865003	YWHAE
BioPlex_2017	XRCC6	1/14	0.20048512941488955	0.8457966397190653	0	0	4.506534474988734	7.242069411865003	PARP1
BioPlex_2017	HNRNPR	1/14	0.20048512941488955	0.8448862020013913	0	0	4.506534474988734	7.242069411865003	ILF2
BioPlex_2017	POP7	1/14	0.20048512941488955	0.8439777222142931	0	0	4.506534474988734	7.242069411865003	NPM1
BioPlex_2017	PIK3CA	1/14	0.20048512941488955	0.8430711940486494	0	0	4.506534474988734	7.242069411865003	PCBP1
BioPlex_2017	SEPT7	1/14	0.20048512941488955	0.8421666112224169	0	0	4.506534474988734	7.242069411865003	MRPL12
BioPlex_2017	CPA5	1/14	0.20048512941488955	0.841263967480485	0	0	4.506534474988734	7.242069411865003	CANX
BioPlex_2017	GTF3C3	1/14	0.20048512941488955	0.8403632565945317	0	0	4.506534474988734	7.242069411865003	FBL
BioPlex_2017	IPO7	1/14	0.20048512941488955	0.8394644723628798	0	0	4.506534474988734	7.242069411865003	HP1BP3
BioPlex_2017	ZNF689	1/14	0.20048512941488955	0.8385676086103553	0	0	4.506534474988734	7.242069411865003	RPL7
BioPlex_2017	TAS2R41	1/14	0.20048512941488955	0.8376726591881457	0	0	4.506534474988734	7.242069411865003	ATP5B
BioPlex_2017	POLR3GL	1/14	0.20048512941488955	0.8367796179736594	0	0	4.506534474988734	7.242069411865003	POLR2L
BioPlex_2017	RHEB	1/14	0.20048512941488955	0.8358884788703861	0	0	4.506534474988734	7.242069411865003	SRPRB
BioPlex_2017	UBTF	1/14	0.20048512941488955	0.8349992358077579	0	0	4.506534474988734	7.242069411865003	PES1
BioPlex_2017	CHD8	1/14	0.20048512941488955	0.8341118827410123	0	0	4.506534474988734	7.242069411865003	PSME3
BioPlex_2017	TERF2	1/14	0.20048512941488955	0.8332264136510537	0	0	4.506534474988734	7.242069411865003	FBL
BioPlex_2017	CASC5	1/14	0.20048512941488955	0.8323428225443187	0	0	4.506534474988734	7.242069411865003	PMF1
BioPlex_2017	CCNDBP1	1/14	0.20048512941488955	0.8314611034526405	0	0	4.506534474988734	7.242069411865003	RPLP0
BioPlex_2017	RDH13	1/14	0.20048512941488955	0.8305812504331138	0	0	4.506534474988734	7.242069411865003	LSM5
BioPlex_2017	KIAA0930	1/14	0.20048512941488955	0.8297032575679626	0	0	4.506534474988734	7.242069411865003	YWHAE
BioPlex_2017	KLHL23	1/14	0.20048512941488955	0.8288271189644061	0	0	4.506534474988734	7.242069411865003	PES1
BioPlex_2017	GOSR1	1/14	0.20048512941488955	0.827952828754528	0	0	4.506534474988734	7.242069411865003	SRPRB
BioPlex_2017	SPPL2B	3/98	0.2034324236100737	0.8392391342818107	0	0	1.9313719178523143	3.0755579732685456	NDUFB8;UQCRQ;NDUFC2
BioPlex_2017	P4HA3	2/53	0.20511029483690474	0.84527032030156	0	0	2.3808106660317843	3.7716979249613063	SLBP;SF1
BioPlex_2017	TXNIP	1/15	0.21316629890593794	0.8775458046443186	0	0	4.206098843322819	6.501294098250628	MBD3
BioPlex_2017	CLEC5A	1/15	0.21316629890593794	0.8766240128327175	0	0	4.206098843322819	6.501294098250628	DAD1
BioPlex_2017	KIF1B	1/15	0.21316629890593794	0.8757041555264922	0	0	4.206098843322819	6.501294098250628	EIF4A1
BioPlex_2017	SLC25A24	1/15	0.21316629890593794	0.8747862266422924	0	0	4.206098843322819	6.501294098250628	BSG
BioPlex_2017	TLE4	1/15	0.21316629890593794	0.8738702201222482	0	0	4.206098843322819	6.501294098250628	CCT7
BioPlex_2017	ACAD10	1/15	0.21316629890593794	0.8729561299338359	0	0	4.206098843322819	6.501294098250628	BSG
BioPlex_2017	FASTKD2	1/15	0.21316629890593794	0.8720439500697461	0	0	4.206098843322819	6.501294098250628	MRPL12
BioPlex_2017	RASL10B	1/15	0.21316629890593794	0.8711336745477527	0	0	4.206098843322819	6.501294098250628	PSME3
BioPlex_2017	SUV39H1	1/15	0.21316629890593794	0.8702252974105809	0	0	4.206098843322819	6.501294098250628	CBX5
BioPlex_2017	BANP	1/15	0.21316629890593794	0.8693188127257782	0	0	4.206098843322819	6.501294098250628	PFDN4
BioPlex_2017	ZBTB38	1/15	0.21316629890593794	0.8684142145855849	0	0	4.206098843322819	6.501294098250628	EIF5B
BioPlex_2017	BTBD9	1/15	0.21316629890593794	0.8675114971068056	0	0	4.206098843322819	6.501294098250628	RAD23B
BioPlex_2017	YY1AP1	1/15	0.21316629890593794	0.8666106544306823	0	0	4.206098843322819	6.501294098250628	FBL
BioPlex_2017	CTSH	1/15	0.21316629890593794	0.8657116807227666	0	0	4.206098843322819	6.501294098250628	NONO
BioPlex_2017	FASTKD1	1/15	0.21316629890593794	0.8648145701727948	0	0	4.206098843322819	6.501294098250628	BSG
BioPlex_2017	USP34	1/15	0.21316629890593794	0.8639193169945621	0	0	4.206098843322819	6.501294098250628	EIF3M
BioPlex_2017	ZBTB46	1/15	0.21316629890593794	0.8630259154257984	0	0	4.206098843322819	6.501294098250628	MBD3
BioPlex_2017	TARSL2	1/15	0.21316629890593794	0.8621343597280444	0	0	4.206098843322819	6.501294098250628	KARS
BioPlex_2017	PRR20E	1/15	0.21316629890593794	0.8612446441865295	0	0	4.206098843322819	6.501294098250628	C1QBP
BioPlex_2017	FREM2	1/15	0.21316629890593794	0.8603567631100485	0	0	4.206098843322819	6.501294098250628	RPL28
BioPlex_2017	PARP1	1/15	0.21316629890593794	0.8594707108308415	0	0	4.206098843322819	6.501294098250628	RPA2
BioPlex_2017	PML	1/15	0.21316629890593794	0.8585864817044723	0	0	4.206098843322819	6.501294098250628	PSME3
BioPlex_2017	POLR2L	1/15	0.21316629890593794	0.8577040701097092	0	0	4.206098843322819	6.501294098250628	POLR3GL
BioPlex_2017	FARP2	1/15	0.21316629890593794	0.8568234704484056	0	0	4.206098843322819	6.501294098250628	RPS27A
BioPlex_2017	HMOX1	1/15	0.21316629890593794	0.8559446771453816	0	0	4.206098843322819	6.501294098250628	SRPRB
BioPlex_2017	SUCLA2	1/15	0.21316629890593794	0.8550676846483064	0	0	4.206098843322819	6.501294098250628	SUCLG1
BioPlex_2017	C2orf44	1/15	0.21316629890593794	0.8541924874275814	0	0	4.206098843322819	6.501294098250628	RUVBL1
BioPlex_2017	COG2	1/15	0.21316629890593794	0.8533190799762239	0	0	4.206098843322819	6.501294098250628	BSG
BioPlex_2017	NDUFA10	1/15	0.21316629890593794	0.8524474568097519	0	0	4.206098843322819	6.501294098250628	NDUFB11
BioPlex_2017	ZSCAN5A	1/15	0.21316629890593794	0.8515776124660684	0	0	4.206098843322819	6.501294098250628	KDM1A
BioPlex_2017	NDUFA12	1/15	0.21316629890593794	0.8507095415053486	0	0	4.206098843322819	6.501294098250628	NDUFB11
BioPlex_2017	MCMBP	1/15	0.21316629890593794	0.8498432385099257	0	0	4.206098843322819	6.501294098250628	MCM3
BioPlex_2017	KCMF1	1/15	0.21316629890593794	0.8489786980841779	0	0	4.206098843322819	6.501294098250628	IDH2
BioPlex_2017	GNAS	1/15	0.21316629890593794	0.8481159148544177	0	0	4.206098843322819	6.501294098250628	C1QBP
BioPlex_2017	PTCD1	1/15	0.21316629890593794	0.8472548834687788	0	0	4.206098843322819	6.501294098250628	RPL6
BioPlex_2017	ZBED1	1/15	0.21316629890593794	0.8463955985971066	0	0	4.206098843322819	6.501294098250628	MBD3
BioPlex_2017	SEPT6	1/16	0.2256469557111145	0.895043395753813	0	0	3.943217665615142	5.8705979652933165	MRPL12
BioPlex_2017	RPS27	1/16	0.2256469557111145	0.8941374813856411	0	0	3.943217665615142	5.8705979652933165	POLE4
BioPlex_2017	AIFM1	1/16	0.2256469557111145	0.8932333989979914	0	0	3.943217665615142	5.8705979652933165	AK2
BioPlex_2017	PRR14	1/16	0.2256469557111145	0.8923311430394075	0	0	3.943217665615142	5.8705979652933165	CBX5
BioPlex_2017	ZNHIT6	1/16	0.2256469557111145	0.8914307079808409	0	0	3.943217665615142	5.8705979652933165	RUVBL1
BioPlex_2017	POLB	1/16	0.2256469557111145	0.8905320883155378	0	0	3.943217665615142	5.8705979652933165	PARP1
BioPlex_2017	CDC37	1/16	0.2256469557111145	0.8896352785589259	0	0	3.943217665615142	5.8705979652933165	PCBP1
BioPlex_2017	MTERFD1	1/16	0.2256469557111145	0.8887402732485045	0	0	3.943217665615142	5.8705979652933165	RPL6
BioPlex_2017	NDC80	1/16	0.2256469557111145	0.887847066943732	0	0	3.943217665615142	5.8705979652933165	PMF1
BioPlex_2017	TRIM26	1/16	0.2256469557111145	0.8869556542259172	0	0	3.943217665615142	5.8705979652933165	PES1
BioPlex_2017	NOL9	1/16	0.2256469557111145	0.8860660296981078	0	0	3.943217665615142	5.8705979652933165	C1QBP
BioPlex_2017	SEPT2	1/16	0.2256469557111145	0.8851781879849834	0	0	3.943217665615142	5.8705979652933165	MRPL12
BioPlex_2017	FAM120A	1/16	0.2256469557111145	0.8842921237327462	0	0	3.943217665615142	5.8705979652933165	ILF2
BioPlex_2017	EPHA2	1/16	0.2256469557111145	0.8834078316090135	0	0	3.943217665615142	5.8705979652933165	TARDBP
BioPlex_2017	CDK5RAP3	1/16	0.2256469557111145	0.8825253063027108	0	0	3.943217665615142	5.8705979652933165	SRPRB
BioPlex_2017	MRPL46	1/16	0.2256469557111145	0.8816445425239655	0	0	3.943217665615142	5.8705979652933165	NDUFAB1
BioPlex_2017	CCNB1	1/16	0.2256469557111145	0.8807655350040015	0	0	3.943217665615142	5.8705979652933165	PCNA
BioPlex_2017	BTAF1	1/16	0.2256469557111145	0.8798882784950333	0	0	3.943217665615142	5.8705979652933165	BSG
BioPlex_2017	GPRC5B	1/16	0.2256469557111145	0.8790127677701627	0	0	3.943217665615142	5.8705979652933165	ATP5B
BioPlex_2017	FOXR1	1/16	0.2256469557111145	0.8781389976232739	0	0	3.943217665615142	5.8705979652933165	MEAF6
BioPlex_2017	OSBPL6	1/16	0.2256469557111145	0.8772669628689309	0	0	3.943217665615142	5.8705979652933165	TMED2
BioPlex_2017	BYSL	1/16	0.2256469557111145	0.8763966583422752	0	0	3.943217665615142	5.8705979652933165	RPS3
BioPlex_2017	VBP1	1/16	0.2256469557111145	0.8755280788989231	0	0	3.943217665615142	5.8705979652933165	PFDN4
BioPlex_2017	RNF20	1/16	0.2256469557111145	0.8746612194148647	0	0	3.943217665615142	5.8705979652933165	PSMD7
BioPlex_2017	RBM17	1/16	0.2256469557111145	0.8737960747863635	0	0	3.943217665615142	5.8705979652933165	SF3A3
BioPlex_2017	IPO11	1/16	0.2256469557111145	0.8729326399298551	0	0	3.943217665615142	5.8705979652933165	BSG
BioPlex_2017	ZNF354C	1/16	0.2256469557111145	0.8720709097818494	0	0	3.943217665615142	5.8705979652933165	CBX5
BioPlex_2017	COG4	1/16	0.2256469557111145	0.8712108792988298	0	0	3.943217665615142	5.8705979652933165	PSMC5
BioPlex_2017	MRPL50	2/58	0.23428829445817306	0.9036834214815246	0	0	2.1755683672359405	3.1571911113861018	MRPL20;MRPL12
BioPlex_2017	MRPS33	1/17	0.2379302604460247	0.9168277260297112	0	0	3.71126368528484	5.3285495327015004	RPL18
BioPlex_2017	SNX24	1/17	0.2379302604460247	0.9159262238408914	0	0	3.71126368528484	5.3285495327015004	HINT1
BioPlex_2017	FLNC	1/17	0.2379302604460247	0.9150264927762148	0	0	3.71126368528484	5.3285495327015004	PSMC4
BioPlex_2017	ATF2	1/17	0.2379302604460247	0.9141285276213804	0	0	3.71126368528484	5.3285495327015004	PFDN4
BioPlex_2017	PLAC1	1/17	0.2379302604460247	0.913232323182536	0	0	3.71126368528484	5.3285495327015004	MEAF6
BioPlex_2017	CRTAC1	1/17	0.2379302604460247	0.9123378742861769	0	0	3.71126368528484	5.3285495327015004	RUVBL1
BioPlex_2017	ARPC5	1/17	0.2379302604460247	0.9114451757790476	0	0	3.71126368528484	5.3285495327015004	ARPC3
BioPlex_2017	SDHB	1/17	0.2379302604460247	0.9105542225280416	0	0	3.71126368528484	5.3285495327015004	NDUFAB1
BioPlex_2017	RCOR3	1/17	0.2379302604460247	0.909665009420104	0	0	3.71126368528484	5.3285495327015004	HDAC1
BioPlex_2017	PCDH12	1/17	0.2379302604460247	0.9087775313621332	0	0	3.71126368528484	5.3285495327015004	RPL23
BioPlex_2017	KCTD3	1/17	0.2379302604460247	0.9078917832808836	0	0	3.71126368528484	5.3285495327015004	RAD23B
BioPlex_2017	RCAN2	1/17	0.2379302604460247	0.9070077601228692	0	0	3.71126368528484	5.3285495327015004	HSBP1
BioPlex_2017	ND1	1/17	0.2379302604460247	0.9061254568542672	0	0	3.71126368528484	5.3285495327015004	NDUFB11
BioPlex_2017	LAMP1	1/17	0.2379302604460247	0.9052448684608227	0	0	3.71126368528484	5.3285495327015004	ORC4
BioPlex_2017	METTL15	1/17	0.2379302604460247	0.904365989947754	0	0	3.71126368528484	5.3285495327015004	BSG
BioPlex_2017	CDK5	1/17	0.2379302604460247	0.9034888163396572	0	0	3.71126368528484	5.3285495327015004	CCND2
BioPlex_2017	NAP1L5	1/17	0.2379302604460247	0.9026133426804134	0	0	3.71126368528484	5.3285495327015004	RPS2
BioPlex_2017	CREB1	1/17	0.2379302604460247	0.9017395640330944	0	0	3.71126368528484	5.3285495327015004	PFDN4
BioPlex_2017	TAF7L	1/17	0.2379302604460247	0.900867475479871	0	0	3.71126368528484	5.3285495327015004	TAF12
BioPlex_2017	MAGEA4	1/17	0.2379302604460247	0.8999970721219194	0	0	3.71126368528484	5.3285495327015004	UQCRB
BioPlex_2017	PDCD2L	1/17	0.2379302604460247	0.8991283490793307	0	0	3.71126368528484	5.3285495327015004	RPS2
BioPlex_2017	TTC19	1/17	0.2379302604460247	0.8982613014910189	0	0	3.71126368528484	5.3285495327015004	RPL18
BioPlex_2017	WNT5A	1/17	0.2379302604460247	0.8973959245146306	0	0	3.71126368528484	5.3285495327015004	WLS
BioPlex_2017	GIT1	1/17	0.2379302604460247	0.8965322133264548	0	0	3.71126368528484	5.3285495327015004	PSMC5
BioPlex_2017	EVL	1/17	0.2379302604460247	0.8956701631213333	0	0	3.71126368528484	5.3285495327015004	RPL23
BioPlex_2017	GPAA1	1/17	0.2379302604460247	0.8948097691125712	0	0	3.71126368528484	5.3285495327015004	ATP5B
BioPlex_2017	HSPA12A	1/17	0.2379302604460247	0.8939510265318489	0	0	3.71126368528484	5.3285495327015004	BSG
BioPlex_2017	JMJD4	1/17	0.2379302604460247	0.8930939306291338	0	0	3.71126368528484	5.3285495327015004	CCT3
BioPlex_2017	CCDC69	1/17	0.2379302604460247	0.8922384766725925	0	0	3.71126368528484	5.3285495327015004	PSME3
BioPlex_2017	LIG3	1/17	0.2379302604460247	0.8913846599485039	0	0	3.71126368528484	5.3285495327015004	RPA2
BioPlex_2017	ARF5	1/17	0.2379302604460247	0.8905324757611727	0	0	3.71126368528484	5.3285495327015004	SRPRB
BioPlex_2017	GABRA3	1/17	0.2379302604460247	0.8896819194328429	0	0	3.71126368528484	5.3285495327015004	WLS
BioPlex_2017	CETN2	1/17	0.2379302604460247	0.8888329863036132	0	0	3.71126368528484	5.3285495327015004	RPA2
BioPlex_2017	ENSA	1/17	0.2379302604460247	0.8879856717313505	0	0	3.71126368528484	5.3285495327015004	CBX5
BioPlex_2017	THADA	1/17	0.2379302604460247	0.8871399710916062	0	0	3.71126368528484	5.3285495327015004	NAA10
BioPlex_2017	UST	1/17	0.2379302604460247	0.8862958797775324	0	0	3.71126368528484	5.3285495327015004	CANX
BioPlex_2017	TADA1	1/17	0.2379302604460247	0.8854533931997971	0	0	3.71126368528484	5.3285495327015004	TAF12
BioPlex_2017	MLLT3	1/17	0.2379302604460247	0.8846125067865019	0	0	3.71126368528484	5.3285495327015004	PES1
BioPlex_2017	NFS1	1/17	0.2379302604460247	0.8837732159830992	0	0	3.71126368528484	5.3285495327015004	NDUFAB1
BioPlex_2017	P2RX4	1/17	0.2379302604460247	0.8829355162523096	0	0	3.71126368528484	5.3285495327015004	ORC4
BioPlex_2017	KBTBD6	1/17	0.2379302604460247	0.8820994030740403	0	0	3.71126368528484	5.3285495327015004	MEAF6
BioPlex_2017	GTPBP5	1/17	0.2379302604460247	0.8812648719453042	0	0	3.71126368528484	5.3285495327015004	MRPL12
BioPlex_2017	ZNHIT2	1/17	0.2379302604460247	0.8804319183801386	0	0	3.71126368528484	5.3285495327015004	RUVBL1
BioPlex_2017	TXNDC11	1/17	0.2379302604460247	0.8796005379095246	0	0	3.71126368528484	5.3285495327015004	PSMC5
BioPlex_2017	PIGR	1/17	0.2379302604460247	0.8787707260813081	0	0	3.71126368528484	5.3285495327015004	SNRPF
BioPlex_2017	CDX1	2/59	0.2401570937617512	0.8861593045025974	0	0	2.138694327113297	3.050766213823958	MYBBP1A;SRSF1
BioPlex_2017	PDK1	1/18	0.2500193240039598	0.921681406285784	0	0	3.505082369435682	4.858805005577408	DENR
BioPlex_2017	ITPRIP	1/18	0.2500193240039598	0.920814349459551	0	0	3.505082369435682	4.858805005577408	PSMC5
BioPlex_2017	FAT3	1/18	0.2500193240039598	0.9199489224393822	0	0	3.505082369435682	4.858805005577408	RPL28
BioPlex_2017	C16orf87	1/18	0.2500193240039598	0.9190851206342748	0	0	3.505082369435682	4.858805005577408	HDAC1
BioPlex_2017	PDS5A	1/18	0.2500193240039598	0.9182229394704527	0	0	3.505082369435682	4.858805005577408	BSG
BioPlex_2017	RNF31	1/18	0.2500193240039598	0.9173623743912864	0	0	3.505082369435682	4.858805005577408	PRIM2
BioPlex_2017	MTOR	1/18	0.2500193240039598	0.9165034208572124	0	0	3.505082369435682	4.858805005577408	BSG
BioPlex_2017	C4orf43	1/18	0.2500193240039598	0.9156460743456528	0	0	3.505082369435682	4.858805005577408	PPID
BioPlex_2017	KIAA0368	1/18	0.2500193240039598	0.9147903303509369	0	0	3.505082369435682	4.858805005577408	BSG
BioPlex_2017	E2F6	1/18	0.2500193240039598	0.9139361843842227	0	0	3.505082369435682	4.858805005577408	HDAC1
BioPlex_2017	GPR98	1/18	0.2500193240039598	0.9130836319734168	0	0	3.505082369435682	4.858805005577408	RPL28
BioPlex_2017	FAM40A	1/18	0.2500193240039598	0.9122326686630966	0	0	3.505082369435682	4.858805005577408	PSMC5
BioPlex_2017	C17orf70	1/18	0.2500193240039598	0.9113832900144344	0	0	3.505082369435682	4.858805005577408	RPL22L1
BioPlex_2017	SCNN1D	1/18	0.2500193240039598	0.9105354916051188	0	0	3.505082369435682	4.858805005577408	CANX
BioPlex_2017	NCAM1	1/18	0.2500193240039598	0.9096892690292776	0	0	3.505082369435682	4.858805005577408	TARDBP
BioPlex_2017	FSHR	1/18	0.2500193240039598	0.9088446178974028	0	0	3.505082369435682	4.858805005577408	DAD1
BioPlex_2017	EAPP	1/18	0.2500193240039598	0.9080015338362734	0	0	3.505082369435682	4.858805005577408	SNRPE
BioPlex_2017	HSD3B2	1/18	0.2500193240039598	0.9071600124888812	0	0	3.505082369435682	4.858805005577408	TCEA1
BioPlex_2017	CLPP	1/18	0.2500193240039598	0.9063200495143544	0	0	3.505082369435682	4.858805005577408	MRPL12
BioPlex_2017	HARS2	1/18	0.2500193240039598	0.905481640587884	0	0	3.505082369435682	4.858805005577408	MRPL12
