Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Computational	MODULE 147	6/107	0.007176893924169289	0.026772934725814133	0	0	3.5378401485892863	17.46592266497767	PTBP1;RPL10;RPLP2;PFDN4;LSM14A;THOP1
MSigDB_Computational	MORF CCNF	5/77	0.00755651874530136	0.028067069625405047	0	0	4.09684952271703	20.01452201348475	RFC5;EIF5B;ANP32E;KPNB1;MAD2L1
MSigDB_Computational	GNF2 BUB1	3/26	0.007828432080420332	0.02895170140086485	0	0	7.279786459597187	35.30691361942399	RANBP1;RRM2;ASF1B
MSigDB_Computational	MODULE 245	3/26	0.007828432080420332	0.028827445171676583	0	0	7.279786459597187	35.30691361942399	HSPE1;KPNB1;CCT4
MSigDB_Computational	MORF USP5	4/50	0.008043449833765742	0.02949264939047438	0	0	5.047318611987381	24.34269882155045	PSMB6;PSMD3;RPA2;ILF2
MSigDB_Computational	MORF BMI1	5/80	0.008849812345454212	0.0323112297548924	0	0	3.943217665615142	18.64100561549915	DKC1;RPN1;RPA2;TCEA1;CCT4
MSigDB_Computational	MODULE 195	7/147	0.00909291011634003	0.03305812237211757	0	0	3.0043563166591563	14.121256653796847	PTBP1;RPL10;RPLP2;SMC1A;PFDN4;LSM14A;THOP1
MSigDB_Computational	GNF2 MKI67	3/28	0.009637081909940988	0.03488867628155851	0	0	6.7598017124831005	31.379925119122447	RRM1;PCNA;RRM2
MSigDB_Computational	MODULE 318	3/28	0.009637081909940988	0.03474208520474525	0	0	6.7598017124831005	31.379925119122447	RAD51;MCM3;MCM6
MSigDB_Computational	MODULE 356	7/150	0.010096090229512814	0.03624454149339747	0	0	2.944269190325973	13.530704207142096	PTBP1;RPL10;RPLP2;SMC1A;PFDN4;LSM14A;THOP1
MSigDB_Computational	MODULE 457	2/10	0.010361095303926166	0.03704091571153604	0	0	12.618296529968454	57.661795879142275	NPM1;NCL
MSigDB_Computational	GCM MAX	3/30	0.01166929450402922	0.04154462524670983	0	0	6.309148264984227	28.08072106196701	HNRNPR;TARDBP;LSM14A
MSigDB_Computational	MODULE 118	13/410	0.01426038740698196	0.050559555352026934	0	0	2.0004616449949992	8.502501509682954	RRM1;PCNA;RRM2;PRPF19;NPM3;LMNB2;CCND2;RPA3;MCM3;RCC1;MCM6;MAD2L1;MCM2
MSigDB_Computational	MODULE 103	2/12	0.014882307434907488	0.05254740649856225	0	0	10.515247108307047	44.243766477907435	COX4I1;COX7C
MSigDB_Computational	MODULE 337	4/64	0.018693825180119028	0.06573484428091035	0	0	3.943217665615142	15.692279234711124	RRM1;UCK2;RRM2;BYSL
MSigDB_Computational	MODULE 447	3/38	0.022105059727145368	0.07741282141179888	0	0	4.980906524987548	18.986960400463843	EEF1B2;EIF3I;EIF3F
MSigDB_Computational	MODULE 133	2/15	0.02294883629513588	0.08004106317571781	0	0	8.412197686645637	31.75173964126585	KARS;SARS
MSigDB_Computational	MODULE 160	2/15	0.02294883629513588	0.07971701028836672	0	0	8.412197686645637	31.75173964126585	KARS;SARS
MSigDB_Computational	MORF ORC1L	4/69	0.023932234099652512	0.08279780990928168	0	0	3.65747725506332	13.651640000492716	PSMA1;ARPC3;RPA2;HMGB1
MSigDB_Computational	GCM HBP1	4/69	0.023932234099652512	0.0824652885843448	0	0	3.65747725506332	13.651640000492716	SF3B4;OLA1;HNRNPR;TARDBP
MSigDB_Computational	MODULE 279	6/141	0.0250399215978202	0.08593701092371893	0	0	2.68474394254648	9.899413017873977	MCTS1;DDX18;PSMA3;RPS5;SRPRB;RPL13
MSigDB_Computational	MODULE 484	3/42	0.0287288338229524	0.09820453952228347	0	0	4.506534474988734	15.997539421955153	HP1BP3;RPLP2;RPL27
MSigDB_Computational	MODULE 87	3/44	0.0323915542478991	0.11028552993927553	0	0	4.301691998852882	14.754190829620061	RAB2A;RAB5C;SUCLG1
MSigDB_Computational	MORF TERF2IP	5/112	0.032968024837548134	0.1118046059708154	0	0	2.8165840468679586	9.610796337208141	KHDRBS1;CANX;EIF4H;RPS27A;ILF2
MSigDB_Computational	MODULE 192	5/112	0.032968024837548134	0.11136443035675704	0	0	2.8165840468679586	9.610796337208141	MCTS1;RPL32;RPS5;SRPRB;RPL13
MSigDB_Computational	MODULE 243	4/81	0.03982516920370697	0.13399998108541405	0	0	3.1156287728317165	10.042469679524551	PCNA;RPA3;ATPIF1;UQCRFS1
MSigDB_Computational	GCM DENR	3/49	0.04255635582604857	0.1426302863232409	0	0	3.8627438357046286	12.19439668577615	MBD3;PSME3;DENR
MSigDB_Computational	MODULE 4	2/21	0.043136549434716114	0.14401229344352692	0	0	6.0087126333183125	18.887694916672274	UBE2I;UBE2D1
MSigDB_Computational	MODULE 233	2/22	0.046964395274248574	0.1561839191678499	0	0	5.735589331803843	17.541528601734935	UBE2I;UBE2D1
