Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ChEA_2013	ZFP42-18358816-MESC-mouse	47/1480	3.8084011388753195e-06	2.9225339174412774e-05	0	0	2.0035808679341804	25.001285359285564	YWHAE;RPL5;EIF4A1;NDUFB8;ARF2;UQCRB;MCM7;NDUFB5;RPL12;BCCIP;CLTA;NUCKS1;YBX1;PMF1;PSMD8;EEF1B2;PTBP1;ATP5B;RPS17;MYG1;PCBP1;RRS1;SURF6;RPLP2;RPS11;RPS27A;BCAS2;NPM1;RRM1;CBX5;TAF12;CBX3;HSPA4;NDUFA3;ATPIF1;RPA2;NDUFC1;RPL23A;PSMA6;NUDT21;PSMC5;PSMA3;KARS;NCL;MCM5;RPL28;LSM14A
ChEA_2013	KLF4-19030024-MESC-mouse	47/1502	5.644974272988521e-06	4.239735996521166e-05	0	0	1.9742341441694988	23.858116040417183	RPL5;EIF4A1;SET;AHCY;PCNA;HSP90AB1;RPL10;RPL12;CDCA7;TACSTD2;ADH5;RPL7;PTBP1;RPS15A;CCND2;RBBP4;PCBP1;PES1;ARHGDIA;G3BP1;USP1;RPL38;RPS11;RPL19;CCT4;MBD3;HELLS;EIF5B;NPM1;RRM1;RPL21;RPS8;HSPA4;RCC2;RPS5;BUD31;RPL22;EIF2S2;PSMC5;UCK2;NASP;NCL;HAT1;TCEA1;RPL27;SF1;MCM2
ChEA_2013	MYBL2-22936984-MESC-MOUSE	62/2250	9.387460842072516e-06	6.903695160940829e-05	0	0	1.738520855240098	20.125353358691328	EIF4A1;HSP90AB1;MCM7;RPL31;RPL34;COX4I1;NUCKS1;LMNB2;HINT1;RPS19;RUVBL1;RCC1;TMED2;RPS11;GOLGA7;BCAS2;CCT3;HELLS;HSP90AA1;PARP1;RPS8;RPL23;KIF22;BAZ1B;RAD23B;PSMA5;EEF1G;PSMA3;KARS;NCL;HAT1;RPL37A;MCM3;SUCLG1;ASF1B;KHDRBS1;VCP;SET;PCNA;MRPS36;ATP5A1;ATP5B;MAT2A;PSMB3;PCBP1;PES1;USP1;IVNS1ABP;NPM1;RRM1;CBX5;RRM2;TAF12;POLR3GL;CBX3;NONO;RPL23A;HSPE1;LSM2;UCK2;ANP32E;RPS21
ChEA_2013	EST1-17652178-JURKAT-HUMAN	35/1001	1.019474550859991e-05	7.344377886807691e-05	0	0	2.2059958968476323	25.354918525122198	RPL32;NDUFB5;RPL34;RPL11;BCCIP;RPL9;COX7C;RPL6;RPL7;PSMB6;PSMD7;PES1;SNRPB2;CCT8;RPS27A;BCAS2;CCT3;SF3A3;CBX5;RPL23;RPS5;CD3EAP;LSM5;PSMA5;PSMA6;PSMC5;PSMA3;PSMC4;DAD1;MCM3;RPL27;UQCRC2;SF1;MAD2L1;SNRPB
ChEA_2013	SRF-21415370-HL-1-MOUSE	49/1634	1.1008247535033204e-05	7.771822759733444e-05	0	0	1.8919722459255024	21.600393210505906	HSP90AB1;MCM7;COX4I1;CLTA;UBE2D1;RPL9;PSMD8;FBL;PSMD7;BSG;RPLP2;GOLGA7;BCAS2;EIF5B;DDX18;RFC3;GPX4;BUD31;SARS;NDUFC1;ILF2;EEF1G;DAD1;RPL37A;CCDC86;SUCLG1;RPL26;SF3B5;PRIM2;NDUFB8;RPN1;AK2;ATP5J;ATP5B;MYG1;LYAR;CBX5;NDUFA5;POLR3GL;EIF2S2;LSM5;BYSL;LSM2;PSMC5;EIF3M;RAD51;MYBBP1A;EIF3K;SRPRB
ChEA_2013	KLF4-18555785-MESC-mouse	65/2444	1.701850837569766e-05	0.00011779477365924068	0	0	1.6779649640915502	18.426084096517112	RPL5;EIF4A1;HSP90AB1;PITPNB;BCCIP;UBE2D1;RPS15;EEF1B2;HINT1;RPS19;C1QBP;NUP62;RPS11;CCT3;RPL21;PARP1;LIG1;GPX4;RPS8;RPL23;RPS5;RPL22;CD3EAP;SARS;BAZ1B;SND1;UCHL5;DDOST;EBNA1BP2;MSH2;CANX;FKBP4;SLBP;KHDRBS1;SET;RAB5C;PCNA;PSMD14;NDUFB5;SSNA1;RPL12;POMP;MRPL12;ADH5;RPS15A;PCBP1;EIF4H;RPS2;CCT7;LYAR;CCT4;BTF3;IVNS1ABP;DUT;SSB;RPA1;LSM1;HSPE1;NPM3;LSM3;BYSL;MYBBP1A;TCEA1;RPL22L1;CALM3
ChEA_2013	PADI4-21655091-MCF7-HUMAN	35/1037	2.1457674718033965e-05	0.00014566459952819209	0	0	2.129413589917531	22.88997845218989	SF3B5;UQCRB;NDUFB6;AK2;NUCKS1;RPL9;BZW1;RPS17;RPS16;SNRPD2;MAT2A;PES1;PSMD3;RRS1;FAM53B;DENR;RPS27A;IVNS1ABP;DUT;TAF15;RRM2;LIG1;RPS8;POLR3GL;CD3EAP;PSMC5;PSMA3;PSMA1;UQCRQ;PSME3;TFAM;CALM3;UBA1;RPL28;SF1
ChEA_2013	CUX1-19635798-MULTIPLE HUMAN CANCER CELL TYPES-HUMAN	76/3052	2.8194013968707628e-05	0.00018778277228214706	0	0	1.5710854132988246	16.45932059570218	MCM7;RPL31;CLTA;ATP5G3;COX7C;BZW1;PTBP1;HINT1;RPS16;SNRPD2;RPS19;NUP62;RUVBL1;RPS11;SKP1A;RPS13;CCT3;HELLS;DDX18;RPL21;RPS8;RPL22;SARS;ILF2;RAD23B;SND1;DDOST;PSMA1;DAD1;PSME3;HAT1;MCM3;TFAM;RPL27;SUCLG1;UQCRC2;PFDN4;RPL28;SF1;SNRPB;MCM2;VCP;DDX27;UQCRB;PSMD14;PSMD13;HDAC1;CDCA7;PSMB7;ATP5B;PSMB3;USP1;CCT8;RBBP7;RPL18;RPS27A;CCT7;RPL19;POLR2L;BTF3;CBX5;TAF15;NDUFA5;TAF12;RPA2;RPL23A;EIF2S2;LSM5;SMARCA4;RAD51;PSMC4;RPA3;ANP32E;TARDBP;GSTM5;MAD2L1
ChEA_2013	KDM6A-18722178-U937 AND SAOS2-HUMAN	21/479	2.8601618128943324e-05	0.00018696983702809247	0	0	2.7660148969659453	28.938178584443275	SF3A3;RFC3;PCNA;BUD31;NDUFA3;ILF2;BYSL;PSMA5;MRPL20;NUDT21;PSMB7;KARS;SNRPD2;PSME3;RCC1;SRPRB;UQCRC2;RPS27A;TARDBP;RPS21;ASF1B
ChEA_2013	DCP1A-22483619-HELA-HUMAN	28/757	3.083457350741632e-05	0.00019790189905669015	0	0	2.3336347611566497	24.23917018195688	SLBP;UQCRB;CDCA7L;RPLP0;MRPL12;OAZ1;RPS16;MAT2A;PCBP1;PES1;BSG;USP1;EIF4H;CCT4;SF3A3;SMARCE1;NOP56;RANBP1;DUT;RFC3;RPL21;RPS8;API5;RPS6;NDUFC2;UQCRQ;CALM3;MCM5
